,gold_ratio = 0.002,gold_ratio = 0.01,gold_ratio = 0.006,gold_ratio = 0.014,gold_ratio = 0.18,Date
289,9547.73623104342,6364.72505773959,6226.25528787862,5951.94428485041,5911.67621859635,8/19/17
290,9547.73621464368,6364.72505504102,6226.25528523924,5951.94428232778,5911.67621609123,8/20/17
291,9483.48943552309,6321.89654491408,6184.35854415555,5911.89339182141,5871.8962911199,8/21/17
292,9501.58189811234,6333.95743715419,6196.15703618272,5923.17207059312,5883.09865824232,8/22/17
293,9595.78797596103,6393.58198986052,6251.37846360116,5972.99149422314,5929.63200896434,8/23/17
294,9576.75436210369,6380.90002793375,6238.97852337552,5961.14370578696,5917.87018344561,8/24/17
295,9643.29306582347,6425.23512624548,6282.32850928736,6002.56415509736,5958.99087422691,8/25/17
296,9629.79920984937,6416.24437259886,6273.53779655823,5994.16498018953,5950.65273964398,8/26/17
297,9596.61721487456,6394.13570752232,6251.92104103907,5973.5110336735,5930.14889401517,8/27/17
298,10181.5136383827,6783.84341324823,6632.95789556884,6337.57652940052,6291.5685731727,8/28/17
299,10152.0177214733,6764.19031303571,6613.74166563736,6319.21580293066,6273.34089794335,8/29/17
300,10125.2937052875,6746.38463470334,6596.3322863302,6302.58196002485,6256.82806305599,8/30/17
301,10842.3748411596,7224.16538224727,7063.48293451278,6748.926075355,6699.9287357257,8/31/17
302,10636.3734846347,7083.53977296475,6922.69439999296,6611.26615473227,6560.15303383729,9/1/17
303,10636.3765045366,7083.54178508001,6922.69636733941,6611.26803445322,6560.15489989752,9/2/17
304,10636.3216350634,7083.50522637378,6922.66062205077,6611.23388125761,6560.12099490749,9/3/17
305,10658.7988093594,7098.47489775553,6937.29084286783,6625.20638219368,6573.98591134741,9/4/17
306,10669.5842932966,7105.57421324859,6944.14736395703,6631.67657023173,6580.32883564846,9/5/17
307,10714.6491165875,7135.79173432544,6973.67842820313,6659.87883744503,6608.31277164405,9/6/17
308,10736.5401925642,7150.2667509855,6987.82457465414,6673.38841868778,6621.71773020064,9/7/17
309,10640.455850697,7086.31838895429,6925.32902184426,6613.70503143793,6562.49646754058,9/8/17
310,10640.4558525741,7086.31839501047,6925.32902776386,6613.70503709213,6562.49647315196,9/9/17
311,10640.4558438899,7086.31836699188,6925.32900037712,6613.70501093325,6562.49644719119,9/10/17
312,10579.0575416325,7045.45506890259,6885.39405407164,6575.56705137802,6524.65378737426,9/11/17
313,10587.4153430151,7050.97705532434,6890.78778508576,6580.7153997028,6529.75961842079,9/12/17
314,10563.4898818054,7035.04324404344,6875.21596982062,6565.8442866004,6515.00365528928,9/13/17
315,10549.9321204532,7026.01408431761,6866.39194117038,6557.41732250905,6506.64194284809,9/14/17
316,10464.1992177852,6968.91792722914,6810.59293647167,6504.12916722677,6453.7664082948,9/15/17
317,10464.1992177852,6968.91792722909,6810.59293647162,6504.12916722672,6453.76640829475,9/16/17
318,10464.1992177851,6968.91792722888,6810.59293647141,6504.12916722652,6453.76640829455,9/17/17
319,10444.2613334437,6955.63975116149,6797.61642375048,6491.73657297454,6441.46977235164,9/18/17
320,10457.8190947959,6964.66891088736,6806.44045240076,6500.16353706592,6449.83148479285,9/19/17
321,10363.6987229427,6898.5045562339,6738.37604787672,6431.91181992671,6378.88333846011,9/20/17
322,10363.6987229427,6898.5045562339,6738.37604787672,6431.91181992671,6378.88333846011,9/21/17
323,10548.3891331657,7021.44209721005,6858.45995515629,6546.5342596847,6492.56076309779,9/22/17
324,10551.8327584599,7023.73431598411,6860.69896680842,6548.67144012817,6494.68032336289,9/23/17
325,11012.4907402814,7330.36723454111,7160.21430336464,6834.5646909289,6778.2165012783,9/24/17
326,10753.1761389069,7154.3289910615,6984.91736328007,6697.90194300456,6642.68048179775,9/25/17
327,10613.2013771259,7061.20189879152,6893.99670619432,6697.88424780491,6642.66293248778,9/26/17
328,10621.8394079026,7066.85459659266,6899.42339288072,6727.430156104,6669.28924643693,9/27/17
329,10619.6290233277,7065.38402564341,6897.9876907562,6723.56233365573,6665.45571189829,9/28/17
330,10541.8559130875,7013.64050943354,6847.47010065424,6674.78299215457,6617.09777180069,9/29/17
331,10545.5084433823,7016.0698621219,6849.8411879194,6740.92445577163,6682.64535191857,9/30/17
332,10545.9948403662,7016.39337204632,6850.15693879906,6749.73232872849,6691.37413891999,10/1/17
333,10525.9998053547,7003.09034643315,6837.16903983361,6742.00952839442,6683.71635813513,10/2/17
334,10549.0127797879,7018.40155306437,6852.11783849637,6724.83323036183,6666.69958032758,10/3/17
335,10551.0672895262,7019.76844931917,6853.45235245053,6725.87841132881,6667.7358177837,10/4/17
336,10446.7268598544,6950.34918511988,6785.67765185672,6673.30229623816,6615.60937223919,10/5/17
337,10585.9845146554,7042.99940668435,6876.13296129923,6743.47553678703,6685.18243852744,10/6/17
338,10588.4338515071,7044.62849733544,6877.72297992609,6787.82911804767,6729.13776863132,10/7/17
339,10588.493571492,7044.66821799247,6877.76174792498,6788.91055166103,6730.20949204372,10/8/17
340,10695.5496056071,7115.8932767174,6947.30960934546,6898.18522013439,6838.52530597645,10/9/17
341,10678.5435238627,7104.57874137167,6936.26884897169,6901.36055045114,6841.66833085239,10/10/17
342,10686.8076004214,7110.07694647534,6941.63666612375,6906.37146698939,6846.63601904065,10/11/17
343,10776.7760014621,7169.9316315039,7000.16288669443,7185.7878446823,7123.56001490049,10/12/17
344,10810.2898097657,7192.22824614888,7021.95178243936,7258.10903683248,7195.2383639187,10/13/17
345,10811.8237657013,7193.24850110358,7022.9588307648,7286.20065725806,7223.07774946241,10/14/17
346,10809.7894361272,7191.89544083681,7021.62328510488,7248.94560127704,7186.15720692355,10/15/17
347,10655.4681863957,7089.22357133068,6921.37891483395,7137.26544878099,7075.4470960439,10/16/17
348,10617.9226486759,7064.24399153565,6896.99211759671,7115.49150039696,7053.86062668766,10/17/17
349,10671.2216727282,7099.70416073654,6931.62613136063,7184.31639817699,7122.07848636351,10/18/17
350,10632.9589947125,7074.24652517258,6906.80595736091,7244.52425031706,7181.73655523542,10/19/17
351,10581.3187316725,7039.88945494111,6873.26668523654,7220.70961683301,7158.1246358657,10/20/17
352,10581.2610350377,7039.85108012457,6873.22880716049,7219.65300762384,7157.07751395897,10/21/17
353,10579.1438679283,7038.44292348643,6871.83887832084,7180.88093244515,7118.65357354981,10/22/17
354,10591.8865588795,7046.92082639787,6880.11525367546,7187.42769111783,7125.14428412388,10/23/17
355,10578.8951115775,7038.24386256654,6871.60307951958,7158.90031020404,7095.94918498104,10/24/17
356,10568.5235328487,7031.34350702637,6864.86608451308,7151.87777695513,7088.98801003972,10/25/17
357,10507.9542191576,6991.04615145981,6825.52282864038,7110.89068593953,7048.36133639429,10/26/17
358,10554.0033175791,7021.68303018445,6855.43433228506,7142.04792928492,7079.24460455356,10/27/17
359,10554.0038884708,7021.68352758788,6855.4348228615,7142.06160309644,7079.25814487527,10/28/17
360,10554.0038599151,7021.68350270808,6855.43479832318,7142.0609191413,7079.25746759722,10/29/17
361,10673.0215407038,7097.34243390788,6925.86107969686,7211.85320985917,7144.88247077684,10/30/17
362,11128.658992492,7400.32992399434,7221.52587656169,7519.72494209761,7449.89306502631,10/31/17
363,11271.4088662489,7495.25501310938,7314.15678691386,7616.18024868063,7545.45198496682,11/1/17
364,12002.4058631543,7981.34865082428,7788.50133939195,8110.10777523383,8034.78824313067,11/2/17
365,12397.0863591188,8243.80118873354,8044.61074366302,8376.79091546987,8298.99291765781,11/3/17
366,12279.4799864231,8165.5959784997,7968.29569989075,8297.32517588079,8220.26575736097,11/4/17
367,12031.1654845404,8000.47322725143,7807.16385264385,8129.54093859415,8054.04095894527,11/5/17
368,12034.5763077312,8002.74155100991,7809.37756185935,8131.84624628266,8056.32505673591,11/6/17
369,12036.6994183085,8004.1537476117,7810.7560006875,8133.28196022552,8057.74781337251,11/7/17
370,12037.5989389823,8004.75194215278,7811.33977289958,8133.88986852935,8058.35010841283,11/8/17
371,12033.673897628,8002.14186791559,7808.79276010712,8131.23767956784,8055.72254670437,11/9/17
372,12032.8089281489,8001.56639615804,7808.23091434248,8130.65236130382,8055.14237626957,11/10/17
373,12032.8089274133,8001.56639566891,7808.23091386517,8130.65236080681,8055.14237577718,11/11/17
374,13474.9462271385,8960.55057421222,8744.03710048145,9105.09366432486,9020.52691883467,11/12/17
375,13361.0651624645,8884.82244527593,8670.1391194696,9028.14463099775,8944.29291954337,11/13/17
376,14984.1251667512,9964.06829032224,9723.25422833217,10124.6900042269,10030.5991610944,11/14/17
377,16028.3988267697,10658.3757197348,10400.6756281811,10829.9694073856,10729.2150105402,11/15/17
378,16138.5984876747,10731.6549895522,10472.183137169,10904.4284277598,10802.9813149488,11/16/17
379,16032.7491232305,10661.2685309584,10403.4984988155,10832.9087957478,10732.1270553021,11/17/17
380,16423.3613882164,10921.0132583008,10656.9630601496,11096.8352392838,10993.5981008254,11/18/17
381,16509.6096252085,10978.365591572,10712.9287159025,11155.1109067194,11051.3316097864,11/19/17
382,16530.2651625251,10992.1008654811,10726.3318941481,11169.0673070896,11065.1581678026,11/20/17
383,16957.2264500463,11276.0165376408,11003.3829911885,11457.5538341962,11350.9608074754,11/21/17
384,16893.0344139686,11233.3308775776,10961.7293959199,11414.1809662996,11307.9914536352,11/22/17
385,16922.2690953714,11252.7710105381,10980.6995010493,11433.934072468,11327.5607899433,11/23/17
386,17858.1100222602,11875.075450708,11587.9577267711,12066.2571998134,11954.0012001616,11/24/17
387,17983.9844964278,11958.7779707674,11669.6364685466,12151.3072742596,12038.2600245949,11/25/17
388,19930.7489472542,13253.3143855072,12932.8732918047,13466.6848563059,13341.4001978501,11/26/17
389,20410.9353286741,13572.6213468995,13244.4583156399,13791.1289834609,13662.824194172,11/27/17
390,20342.214091985,13526.9239151281,13199.8657704648,13744.6958619355,13616.8230598709,11/28/17
391,20810.5647755384,13838.3621896925,13503.7739940169,14061.1480268832,13930.3311343511,11/29/17
392,22321.0826524968,14842.8083974523,14483.9343627044,15081.7649034263,14941.452744928,11/30/17
393,22312.8136933574,14837.3098032278,14478.5687151999,15076.1777865427,14935.9176074003,12/1/17
394,23241.3117353558,15454.7314018671,15081.0621025201,15703.539344239,15557.4425501534,12/2/17
395,23758.5481177262,15798.6771073316,15416.6917818125,16053.0222810502,15903.6740965878,12/3/17
396,23771.6529302284,15807.3913898807,15425.1953677288,16061.876856085,15912.4462936943,12/4/17
397,27770.2842511776,18466.3537472332,18019.8685067449,18763.6462305937,18589.0799433385,12/5/17
398,33842.7826706712,22504.3716124732,21960.2539204482,22866.672724792,22653.9342132846,12/6/17
399,34578.8435998257,22993.8286656967,22437.8767288906,23364.0096174322,23146.6441664615,12/7/17
400,33886.5080224558,22533.4475774959,21988.6268777438,22896.2167879391,22683.2034152722,12/8/17
401,33886.342125502,22533.3372613103,21988.5192288171,22896.1046957573,22683.0923659322,12/9/17
402,33886.3455284722,22533.339524177,21988.5214369715,22896.1069950542,22683.0946438378,12/10/17
403,38087.667977227,25327.0850199489,24714.7188857479,25734.8294010036,25495.4071918024,12/11/17
404,37325.9884964011,24820.5924465426,24220.472447218,25220.1827308787,24985.5485014539,12/12/17
405,37241.4288555546,24752.0974290298,24141.6763823273,25125.6959689587,24879.6303425373,12/13/17
406,37348.6007966259,24823.3279707495,24211.150196937,25198.0014636484,24951.227635894,12/14/17
407,37527.2233386594,24942.0474354968,24326.9418733968,25318.5128304138,25070.5587866816,12/15/17
408,37527.2224638088,24942.0468542092,24326.9413066123,25318.5122407017,25070.5582029176,12/16/17
409,37527.2211920463,24942.0460091967,24326.940482683,25318.5113834425,25070.5573543051,12/17/17
410,37519.7773564665,24937.0985477933,24322.1150328433,25313.4892476138,25065.5844025025,12/18/17
411,37644.808302105,25020.1989613464,24403.1660747289,25397.8439460317,25149.1129826006,12/19/17
412,37644.8083017323,25020.1989610987,24403.1660744874,25397.8439457804,25149.1129823519,12/20/17
413,38086.8822057471,25314.0183910512,24689.7394851142,25696.0981205743,25444.4462136188,12/21/17
414,38086.8822057471,25314.0183910512,24689.7394851142,25696.0981205743,25444.4462136188,12/22/17
415,38086.8822057471,25314.0183910512,24689.7394851142,25696.0981205743,25444.4462136188,12/23/17
416,38086.8822057471,25314.0183910512,24689.7394851142,25696.0981205743,25444.4462136188,12/24/17
417,38086.8822057471,25314.0183910512,24689.7394851142,25696.0981205743,25444.4462136188,12/25/17
418,38086.8822057472,25314.0183910512,24689.7394851142,25696.0981205743,25444.4462136188,12/26/17
419,38432.2064464745,25543.5342682876,24913.5951815558,25929.0782192132,25675.1446473205,12/27/17
420,39058.8508660704,25960.0264420656,25319.8160789777,26351.8567602778,26093.7827533051,12/28/17
421,39058.8508660704,25960.0264420656,25319.8160789777,26351.8567602778,26093.7827533051,12/29/17
422,39058.8508660704,25960.0264420656,25319.8160789778,26351.8567602779,26093.7827533051,12/30/17
423,39058.8508660704,25960.0264420656,25319.8160789778,26351.8567602779,26093.7827533051,12/31/17
424,39058.8508660704,25960.0264420656,25319.8160789778,26351.8567602779,26093.7827533051,1/1/18
425,39143.6934596974,26016.4161188004,25374.8151078449,26409.0975603745,26150.4629719301,1/2/18
426,39131.7857272585,26008.501778206,25367.0959458986,26401.0637638697,26142.5078535265,1/3/18
427,39210.6744546661,26060.9342846437,25418.2353937926,26454.287665714,26195.2105129498,1/4/18
428,39294.0285817382,26116.3346688042,25472.2695274164,26510.5242412475,26250.8963417744,1/5/18
429,39294.0285817382,26116.3346688042,25472.2695274164,26510.5242412475,26250.8963417744,1/6/18
430,39294.0285817382,26116.3346688042,25472.2695274164,26510.5242412475,26250.8963417744,1/7/18
431,39027.5930684184,25939.2512980054,25299.5532788688,26330.7680444528,26072.9005674959,1/8/18
432,39288.0747155188,26112.377498507,25468.4099464433,26506.5073429951,26246.9187825726,1/9/18
433,39386.3135081395,26177.6708084104,25532.0930324999,26572.7861641596,26312.5485094015,1/10/18
434,40030.5396653981,26592.6415481877,25923.9487796472,26967.2077498967,26689.8323849881,1/11/18
435,39692.1681139048,26367.8622007207,25704.8254580743,26739.2701649887,26464.2431798076,1/12/18
436,39866.8892338155,26483.9300397275,25817.9737571125,26856.9709360691,26580.732368938,1/13/18
437,40317.7053863327,26783.4087555162,26109.9194638611,27160.6629499132,26881.2982540496,1/14/18
438,39521.6805604544,26254.6058520673,25594.4170688634,26624.4186462181,26350.5730252526,1/15/18
439,39227.5376318461,26046.5133650425,25379.1980652625,26387.6949731961,26103.585501329,1/16/18
440,39126.2134054005,25979.2355553504,25313.6439225939,26319.5358961424,26036.1602755649,1/17/18
441,39206.9790964225,26032.862797136,25365.8972268422,26373.8655974497,26089.905022923,1/18/18
442,44063.5030752559,29242.9770787374,28479.5937552013,29596.5541208451,29263.3169487564,1/19/18
443,43130.0305753389,28623.477658958,27876.2707025928,28969.5735456922,28643.4003137806,1/20/18
444,43130.480112151,28623.7759942536,27876.561247758,28969.8754837236,28643.6988499966,1/21/18
445,43118.2278069397,28615.6448755482,27868.6425744001,28961.6464337513,28635.5626427629,1/22/18
446,43127.9873814218,28622.1250904817,27874.9567650261,28968.211531984,28642.0570559777,1/23/18
447,43128.5899007242,28622.5251539771,27875.3465783112,28968.6168347881,28642.4579944488,1/24/18
448,43127.7212464084,28621.9483812931,27874.7845837187,28968.0325092727,28641.8799613409,1/25/18
449,44396.8712711123,29464.2188348036,28695.0602133527,29820.4712938731,29484.7131547351,1/26/18
450,43530.5541752874,28889.2871273824,28135.1411211184,29238.5966365564,28909.3942472024,1/27/18
451,43516.9665613495,28880.2697016398,28126.3591583724,29229.4703152106,28900.3707484807,1/28/18
452,43154.5797988605,28625.8048244236,27864.9502834546,28943.7036198915,28603.8889627962,1/29/18
453,43159.3893418076,28628.9951463121,27868.0558079055,28946.9293695918,28607.0768395987,1/30/18
454,43040.708900092,28550.2706429284,27791.4237553144,28867.3306191452,28528.4126282033,1/31/18
455,42713.5450521294,28333.2524827892,27580.1738125385,28647.9024467339,28311.5606825497,2/1/18
456,42792.128525001,28385.3793935286,27630.9152200948,28700.6082329667,28363.6476692213,2/2/18
457,42792.1285241914,28385.3793929913,27630.9152195716,28700.6082324229,28363.6476686836,2/3/18
458,42792.1285241775,28385.379392982,27630.9152195626,28700.6082324135,28363.6476686743,2/4/18
459,42721.5637728307,28338.5715546364,27585.3515065276,28653.2805875009,28316.875680512,2/5/18
460,48446.7037899774,32120.2642470173,31250.979259188,28509.7496992068,28175.0303602318,2/6/18
461,49270.5256489122,32666.454262787,31782.3820662161,28312.0619154515,27979.6636147069,2/7/18
462,49296.5979816954,32683.7399107998,31799.1995522644,28283.0273144854,27950.9699003413,2/8/18
463,49741.7983054044,32978.9079433818,32086.3786417671,28459.5515704592,28125.4216795101,2/9/18
464,49880.7835570223,33071.0547837256,32176.0310213154,28459.5897818363,28125.4594519067,2/10/18
465,48886.6833979262,32411.969106795,31534.7871214424,28459.3164727218,28125.1892826261,2/11/18
466,51084.4476613053,33868.8522478886,32952.0091401828,29406.4250784511,29046.733567936,2/12/18
467,55461.7168254077,36770.9696847222,35775.5648103627,31890.2606065516,31500.1683191475,2/13/18
468,56275.7123318736,37310.6465152125,36300.6323634219,32357.1128575896,31961.309289419,2/14/18
469,60169.6795750117,39892.3360966119,38812.4343113801,34563.2320376979,34140.4262401842,2/15/18
470,64415.9092971777,42707.5747189161,41551.4629961475,36967.1367982359,36514.9070397633,2/16/18
471,65864.37278953,43667.9020342741,42485.7937691848,37787.806308665,37325.5318272016,2/17/18
472,66013.6812673245,43766.8931447838,42582.1051406591,37872.4014096265,37409.0915121464,2/18/18
473,67673.4904585138,44867.3420584078,43652.7643311586,38810.4570285328,38335.6644592382,2/19/18
474,66815.5665150317,44298.5408144977,43099.3607962699,38321.1087662374,37852.3040206716,2/20/18
475,64806.1589976532,42945.5664997897,41762.8507857491,37128.7426013133,36657.0738350138,2/21/18
476,64792.6896401763,42936.641745364,41754.1728701213,37120.9852218656,36649.4158722339,2/22/18
477,65058.1048102364,43112.5254210656,41925.2118397876,37273.0828514346,36799.5805790625,2/23/18
478,65024.5327619583,43090.2722401576,41903.5659199266,37254.0744185246,36780.8090105565,2/24/18
479,65097.5270966428,43138.6564233551,41950.6297601866,37295.4036785137,36821.6232659181,2/25/18
480,64724.3620701866,42891.3692985934,41710.1537140709,37081.576817721,36610.5134538944,2/26/18
481,64356.6981400114,42647.7298201807,41473.2269926065,36870.815477364,36402.4319798713,2/27/18
482,66390.6108316848,43974.3075964758,42742.6066001819,37980.5729977043,37479.9476719658,2/28/18
483,65226.4748211349,43182.7085894004,41953.2496763023,37261.4738106026,36752.8620731328,3/1/18
484,65673.1244604468,43457.3670485596,42199.6450122023,37462.1570233176,36936.1875333836,3/2/18
485,66262.033900081,43847.0585267597,42578.0553170195,37798.0830018225,37267.4389373363,3/3/18
486,66756.4598073769,44174.2286292549,42895.7541750332,38080.1136385862,37545.5443797647,3/4/18
487,65449.9944606332,43309.7208875691,42056.2757672976,37334.8863280595,36810.6506665884,3/5/18
488,65448.0900478037,43308.4601986198,42055.0510818807,37333.7987012857,36809.58512077,3/6/18
489,65441.4743535048,43304.0803537026,42050.7959620635,37330.0194687812,36805.8876500628,3/7/18
490,65441.1592429614,43303.8717383881,42050.5932875236,37329.8394611316,36805.7115364472,3/8/18
491,65440.0172620629,43303.1157029612,42049.8587817575,37329.1871015737,36805.0732904221,3/9/18
492,65440.0172620629,43303.1157029612,42049.8587817575,37329.1871015737,36805.0732904221,3/10/18
493,67069.6515734177,44381.4726757445,43096.9984077806,38258.7637999105,37721.7124827164,3/11/18
494,66873.0167700185,44251.3569653333,42970.6503018088,38146.6016509942,37611.0988664846,3/12/18
495,66865.4251555829,44246.333666389,42965.772619159,38142.2717633712,37606.8264631347,3/13/18
496,65562.9404349648,43384.4559733943,42128.8442349709,37399.3047280838,36874.2164343908,3/14/18
497,65595.172444273,43405.7822569197,42149.5510155866,37417.684855376,36892.370785645,3/15/18
498,63837.5681938701,42242.7459629925,41020.1840153238,36415.1129972895,35903.7443680091,3/16/18
499,62880.5333025341,41609.4595618175,40405.2306167472,35869.2007467419,35365.4299230571,3/17/18
500,64701.2895008034,42814.2851649984,41575.1777338707,36907.7972732574,36389.571645723,3/18/18
501,66165.2063531264,43782.9836985887,42515.8330774181,37742.8444304371,37213.0017848291,3/19/18
502,68762.3949372544,45501.590547854,44184.6905385686,39224.340632733,38673.8431347403,3/20/18
503,67215.3377290241,44456.7350509349,43149.573455205,38287.2479799395,37731.8457893805,3/21/18
504,68076.0626819462,45026.0215833612,43702.1178659579,38777.5257173652,38215.0069182629,3/22/18
505,68354.0542667937,45214.990322236,43885.5291169518,38940.2681053043,38375.3868963431,3/23/18
506,68354.0542398528,45214.9903060294,43885.5291012143,38940.2680913337,38375.3868825669,3/24/18
507,68354.0541446326,45214.9902487486,43885.5290455918,38940.2680419559,38375.3868338763,3/25/18
508,67800.6152506729,44857.7882482896,43538.8319959884,38632.6405732501,38072.2247355662,3/26/18
509,67345.7288263794,44554.1753095907,43244.1455792212,38371.1604614528,37814.5368856514,3/27/18
510,66911.0638729908,44272.298004175,42970.5576777747,38128.4031228119,37575.3028604861,3/28/18
511,67396.2591402819,44563.6978708849,43253.3824942283,38379.3514960022,37822.6015189619,3/29/18
512,67396.2525425885,44551.0419481894,43241.0957026293,38368.4465930031,37811.8507946231,3/30/18
513,67396.2527046699,44551.3528583054,43241.3975445331,38368.7144869163,37812.1149009259,3/31/18
514,67396.2603636653,44566.0446068694,43255.6607837432,38381.3735475658,37824.5949818071,4/1/18
515,67396.2898146485,44622.5384964563,43310.5069348039,38430.0511825996,37872.584389485,4/2/18
516,67590.8791515978,44750.5628406196,43434.7668015397,38540.3086237693,37981.2421777229,4/3/18
517,67105.6607889266,44414.8441159694,43108.9157605651,38251.1731615379,37696.2963372763,4/4/18
518,67282.5554013591,44521.5035382439,43211.909785108,38342.0918558079,37785.4324505791,4/5/18
519,67320.4624901126,44546.5870086464,43236.2554287616,38363.6938379893,37806.7208101578,4/6/18
520,67320.4624902425,44546.5876331522,43236.2560350019,38363.6943760011,37806.7213405187,4/7/18
521,67320.4624901686,44546.5872774,43236.2556896549,38363.6940695208,37806.7210383969,4/8/18
522,67674.2619851999,44780.699664744,43463.4816940992,38565.3125672268,38005.4123918489,4/9/18
523,68270.6668482526,45175.3462604851,43846.5198158112,38905.183749016,38340.3492447536,4/10/18
524,67795.564669612,44860.9686999613,43541.3896272728,38634.44057284,38073.536781489,4/11/18
525,67914.34021442,44939.5638013249,43617.6728648377,38702.1269796105,38140.240501318,4/12/18
526,68199.9069497432,45128.5261728991,43801.0769349051,38864.8621083574,38300.6130036662,4/13/18
527,68199.9069498983,45128.5269192358,43801.0776594126,38864.862751326,38300.6136374911,4/14/18
528,68199.9069499122,45128.5269863396,43801.0777245538,38864.862809136,38300.6136944789,4/15/18
529,67833.4717585452,44886.0530350864,43565.7361103573,38656.0432999793,38094.8258754315,4/16/18
530,68306.046798394,45198.7605695842,43869.2453968173,38925.348243904,38360.2209875997,4/17/18
531,68161.9998611373,45103.4434122488,43776.7319802446,38843.2607376272,38279.3252468432,4/18/18
532,67563.0678591869,44707.1262815916,43392.0724624482,38501.9508851782,37942.9706106682,4/19/18
533,66933.8101858589,44290.7405708373,42987.9346787112,38143.3578930329,37589.583754978,4/20/18
534,66933.810185923,44290.7408791098,42987.9349779672,38143.3581586095,37589.5840167778,4/21/18
535,66933.8101859247,44290.7408872583,42987.9349858774,38143.3581656294,37589.5840236979,4/22/18
536,67163.7798580174,44442.9154899004,43135.6333942744,38274.4115252106,37718.7347205136,4/23/18
537,66799.8718060392,44202.1144370043,42901.9154704763,38067.0327228167,37514.3666918837,4/24/18
538,66751.856160139,44170.3415593414,42871.0771874545,38039.6697969663,37487.4010272331,4/25/18
539,66792.2903881453,44197.0972602327,42897.0458731725,38062.7119105424,37510.1086100436,4/26/18
540,66372.7852725794,43919.5068621992,42627.6207576001,37823.6499810829,37274.5174372921,4/27/18
541,66372.7852725834,43919.5074433332,42627.6213217369,37823.6504817294,37274.5179308189,4/28/18
542,66372.7852725821,43919.507252202,42627.6211361959,37823.65031707,37274.5177685012,4/29/18
543,66064.4742840334,43715.4949807443,42429.6098569607,37647.9541561156,37101.3724052729,4/30/18
544,65917.9002075101,43618.5055181982,42335.4733257872,37564.4264540712,37019.0573778271,5/1/18
545,66466.2894248535,43981.3807835531,42687.674666364,37876.9360427487,37327.029879749,5/2/18
546,66180.7226895606,43792.4189366266,42504.2711055989,37714.201365985,37166.657822956,5/3/18
547,66039.2028915393,43698.7741106502,42413.3808290105,37633.5540780025,37087.1813910951,5/4/18
548,66039.2028915363,43698.7736663645,42413.3803977203,37633.5536952522,37087.1810137887,5/5/18
549,66039.2028915363,43698.7736697093,42413.3804009673,37633.5536981338,37087.1810166293,5/6/18
550,66039.2028915328,43698.7731666738,42413.3799126457,37633.5532647708,37087.1805894301,5/7/18
551,66405.6380828404,43941.2467125804,42648.721133351,37842.3724247208,37292.9680642366,5/8/18
552,66655.8248686297,44106.7976131682,42809.4023775147,37984.9455036117,37433.4712339994,5/9/18
553,66936.3373254236,44292.4152823075,42989.560129058,38144.8001615532,37591.0050848258,5/10/18
554,66708.8947928879,44141.9144631458,42843.4862702949,38015.1882712687,37463.2749301178,5/11/18
555,66708.8947928879,44141.9144631456,42843.4862702947,38015.1882712685,37463.2749301175,5/12/18
556,66708.8947928883,44141.9145163186,42843.4863219123,38015.1883170768,37463.2749752743,5/13/18
557,65452.9065854385,43310.8151599371,42036.8336359801,37299.4423217262,36757.9203466991,5/14/18
558,65263.371141658,43185.397699039,41915.1053120116,37191.4323170156,36651.4784563363,5/15/18
559,65174.9212678893,43126.868892247,41858.2981109992,37141.0270619619,36601.8049869631,5/16/18
560,65114.2699258796,43086.73531728,41819.3450594936,37106.4638712588,36567.7435927064,5/17/18
561,65116.79706513,43088.407549379,41820.9681031207,37107.90400404,36569.1628173047,5/18/18
562,65116.7970651302,43088.4075739503,41820.9681269713,37107.9040252045,36569.1628381664,5/19/18
563,65116.7970651301,43088.4075627907,41820.968116139,37107.9040155922,36569.1628286916,5/20/18
564,65354.348154668,43245.597389501,41973.5342262105,37243.2765051251,36702.5699489149,5/21/18
565,65149.6498753853,43110.1465668558,41842.0676704566,37126.625730359,36587.6127372435,5/22/18
566,65950.7530177629,43640.2441705333,42356.5725276969,37583.1478463698,37037.5069589225,5/23/18
567,65882.520258002,43595.0939014507,42312.7503474275,37544.264259202,36999.187892723,5/24/18
568,65478.1779779376,43327.5367513259,42053.0633532333,37313.8430019063,36772.1119448693,5/25/18
569,65478.1779779376,43327.5367513259,42053.0633532333,37313.8430019063,36772.1119448693,5/26/18
570,65478.1779779376,43327.5367513259,42053.0633532333,37313.8430019063,36772.1119448693,5/27/18
571,65478.1779779376,43327.5367513259,42053.0633532333,37313.8430019063,36772.1119448693,5/28/18
572,65741.0004599795,43501.4488989046,42221.8598994572,37463.6168191464,36919.7113109721,5/29/18
573,65976.0244102669,43656.9664924124,42372.8029648305,37597.5491749476,37051.6992056602,5/30/18
574,65432.6894714303,43297.4365720065,42023.8485664541,37287.9206105206,36746.5659007949,5/31/18
575,64516.3999500317,42669.937441901,41394.2486792094,36711.0325520851,36160.0763897799,6/1/18
576,64449.9636308943,42625.9980743395,41351.6233099271,36673.2300017006,36122.8414901391,6/2/18
577,63314.295372418,41874.8946766052,40622.9815138701,36027.0298943119,35486.3448542844,6/3/18
578,64269.3968010634,42506.5746204934,41235.770279426,36570.4842752902,36021.6378161336,6/4/18
579,64306.8268817046,42531.3321898869,41259.7896376028,36591.7878959986,36042.6234272379,6/5/18
580,64776.1802410785,42841.7503127834,41560.9240022359,36858.8499357567,36305.6745402965,6/6/18
