,bc_ratio = 0.01,bc_ratio = 0.02,bc_ratio = 0.015,bc_ratio = 0.025,bc_ratio = 0.03,Date
289,6472.54946234115,6348.18112635547,6226.25528787862,6106.69057643583,5929.33272004968,8/19/17
290,6472.54945971261,6348.18112372069,6226.25528523924,6106.69057379343,5929.33271743229,8/20/17
291,6428.99539530395,6305.46393880174,6184.35854415555,6065.59838843545,5889.43398039536,8/21/17
292,6441.2606070223,6317.49347642857,6196.15703618272,6077.170309159,5900.66981431607,8/22/17
293,6504.93939154604,6376.87097721505,6251.37846360116,6128.37646429645,5947.52256600422,8/23/17
294,6492.03660081402,6364.22216545364,6238.97852337552,6116.22045748017,5935.72524772106,8/24/17
295,6537.14290355186,6408.44139817629,6282.32850928736,6158.7184288503,5976.96997692343,8/25/17
296,6527.99549332824,6399.47414918684,6273.53779655823,6150.10074755965,5968.60667477448,8/26/17
297,6505.50160272679,6377.42328311289,6251.92104103907,6128.90948408168,5948.04094097591,8/27/17
298,6902.00064277335,6766.11265623341,6632.95789556884,6502.44575955744,6310.55061968006,8/28/17
299,6882.0054830234,6746.51091556725,6613.74166563736,6483.6073941913,6292.26796470555,8/29/17
300,6863.88941381773,6728.75178354029,6596.3322863302,6466.54082126106,6275.70529378147,8/30/17
301,7349.99517673233,7205.28367348646,7063.48293451278,6924.49647396656,6720.14301407012,8/31/17
302,7210.72996441399,7065.2145686029,6922.69439999296,6783.07064309904,6579.58394768017,9/1/17
303,7210.73201159042,7065.21657545869,6922.69636733941,6783.07257172055,6579.58581937132,9/2/17
304,7210.69659757053,7065.18098562862,6922.66062205077,6783.03669076609,6579.55018307906,9/3/17
305,7226.11201253774,7080.19881432658,6937.29084286783,6797.28895917365,6593.29458635195,9/4/17
306,7233.42725593781,7087.28142028663,6944.14736395703,6803.92573795169,6599.65333715741,9/5/17
307,7264.19484558999,7117.42427501734,6973.67842820313,6832.85752920708,6627.71365531642,9/6/17
308,7278.9359833591,7131.86478772601,6987.82457465414,6846.71536177539,6641.15286188872,9/7/17
309,7213.8370887829,7068.08111558753,6925.32902184426,6785.48171923387,6581.7575731897,9/8/17
310,7213.83709496726,7068.08112163804,6925.32902776386,6785.48172502542,6581.75757879913,9/9/17
311,7213.83706635563,7068.08109364567,6925.32900037712,6785.48169823111,6581.75755284742,9/10/17
312,7172.23857405802,7027.32303383482,6885.39405407164,6746.35311774999,6543.80368833271,9/11/17
313,7177.85677378448,7032.82783189977,6890.78778508576,6751.6380393077,6548.93004374859,9/12/17
314,7161.63623947592,7016.93503426829,6875.21596982062,6736.38067490116,6534.13075925367,9/13/17
315,7152.44460336774,7007.92911561045,6866.39194117038,6727.73483507079,6525.74449803989,9/14/17
316,7094.32102209694,6950.97992409904,6810.59293647167,6673.06261261536,6472.71372860106,9/15/17
317,7094.32102209688,6950.97992409899,6810.59293647162,6673.06261261531,6472.71372860102,9/16/17
318,7094.32102209666,6950.97992409878,6810.59293647141,6673.0626126151,6472.71372860081,9/17/17
319,7080.80391017289,6937.73592607257,6797.61642375048,6660.34814227634,6460.38099152173,9/18/17
320,7089.9955462811,6946.74184473044,6806.44045240076,6668.99398210674,6468.76725273554,9/19/17
321,7019.09559081827,6877.27442628311,6738.37604787672,6602.30404228565,6374.05183196795,9/20/17
322,7019.09559081827,6877.27442628311,6738.37604787672,6602.30404228565,6387.37118801335,9/21/17
323,7151.191347295,7003.26572478365,6858.45995515629,6716.67137093126,6379.97154576592,9/22/17
324,7153.52591905168,7005.55200729124,6860.69896680842,6718.86409660867,6379.97154576592,9/23/17
325,7465.8263053265,7311.39172924023,7160.21430336464,7012.1868418436,6379.97154576601,9/24/17
326,7290.47678576237,7136.03152946159,6984.91736328007,6837.02491692415,6413.26993587953,9/25/17
327,7195.57873726209,7043.14385671772,6893.99670619432,6748.02933904793,6326.94077632576,9/26/17
328,7201.29055504418,7048.7113035807,6899.42339288072,6753.31875823637,6330.88725219107,9/27/17
329,7199.79199866634,7047.24451719564,6897.9876907562,6751.91347715467,6329.65397848316,9/28/17
330,7147.06414430492,6995.63384448269,6847.47010065424,6702.46566187081,6283.2828870657,9/29/17
331,7149.53997465931,6998.05672688875,6849.8411879194,6704.78606895567,6283.2828870657,9/30/17
332,7149.86967373434,6998.37937511008,6850.15693879906,6705.0950709659,6283.2828870657,10/1/17
333,7136.3135989448,6985.11048530536,6837.16903983361,6692.38217206705,6271.19680472817,10/2/17
334,7151.9713100204,7000.40958794519,6852.11783849637,6706.98869917921,6285.9960892231,10/3/17
335,7153.36420830795,7001.77297579737,6853.45235245053,6708.29495487324,6287.22936293102,10/4/17
336,7082.62440559278,6932.53188766812,6785.67765185672,6641.95537616037,6224.57905856913,10/5/17
337,7177.03708010536,7024.94430704269,6876.13296129923,6730.49530428766,6308.19501596551,10/6/17
338,7178.75303645672,7026.59628713338,6877.72297992609,6732.02530912293,6308.19501596551,10/7/17
339,7178.79359476606,7026.63594001611,6877.76174792498,6732.06321210619,6308.19501596551,10/8/17
340,7251.38995840446,7097.6914013868,6947.30960934546,6800.13568237608,6370.59866558581,10/9/17
341,7239.86725876852,7086.41229261755,6936.26884897169,6789.32820005013,6359.99251169777,10/10/17
342,7245.46999311426,7091.89628734475,6941.63666612375,6794.58231755052,6364.92560652942,10/11/17
343,7306.57837485295,7151.69939411815,7000.16288669443,6851.85910853474,6411.0500432053,10/12/17
344,7329.3256544458,7173.96222936268,7021.95178243936,6873.18422470912,6429.30249408238,10/13/17
345,7330.37928999045,7174.99230352558,7022.9588307648,6874.16876515143,6429.30249408238,10/14/17
346,7329.03093913186,7173.64000344935,7021.62328510488,6872.86306940611,6429.30249408238,10/15/17
347,7225.68494767431,7072.4835561919,6921.37891483395,6774.74283286596,6337.79358495538,10/16/17
348,7200.33938072786,7047.67497011184,6896.99211759671,6750.87254720674,6315.34800347139,10/17/17
349,7235.22038239286,7081.78346294316,6931.62613136063,6784.77137086561,6345.93319142759,10/18/17
350,7209.32899043207,7056.43404065706,6906.80595736091,6760.47331715313,6320.28109830304,10/19/17
351,7174.3228092434,7022.16932881641,6873.26668523654,6727.64413997917,6289.20260086368,10/20/17
352,7174.28308104635,7022.1305272203,6873.22880716049,6727.60710849141,6289.20260086368,10/21/17
353,7172.89708358565,7020.74178303459,6871.83887832084,6726.21477201449,6289.20260086368,10/22/17
354,7181.53556913004,7029.19724058249,6880.11525367546,6734.31589053977,6296.84889785273,10/23/17
355,7172.64742238222,7020.49895267638,6871.60307951958,6725.98469645365,6289.69591034684,10/24/17
356,7165.61528680508,7013.61598171257,6864.86608451308,6719.39046408303,6283.52954180729,10/25/17
357,7124.54840647953,6973.42022496644,6825.52282864038,6680.8809439284,6247.51794953628,10/26/17
358,7155.77032939265,7003.97985907476,6855.43433228506,6710.15858345936,6274.89662585191,10/27/17
359,7155.77084466846,7003.98036197223,6855.4348228615,6710.15906272776,6274.89662585191,10/28/17
360,7155.77081889471,7003.98033681763,6855.43479832318,6710.15903875506,6274.89662585191,10/29/17
361,7236.26117310184,7079.34629623058,6925.86107969686,6775.82564006835,6333.25112518735,10/30/17
362,7545.18200733483,7381.56584936526,7221.52587656169,7065.08306047112,6603.61299223581,10/31/17
363,7641.96575875428,7476.25023034005,7314.15678691386,7155.70666811203,6688.31677306548,11/1/17
364,8137.57826670171,7961.11121606194,7788.50133939195,7619.77124768415,7122.06624331497,11/2/17
365,8405.16980368815,8222.89823172464,8044.61074366302,7870.33069157555,7356.25824607358,11/3/17
366,8325.43323395401,8144.89133425459,7968.29569989075,7795.66946217981,7286.47419954603,11/4/17
367,8165.15121526809,7984.13675391798,7807.16385264385,7634.24942127473,7132.06565532472,11/5/17
368,8167.46374972445,7986.39933184897,7809.37756185935,7636.41535628994,7134.09028873591,11/6/17
369,8168.90323075369,7987.80795846155,7810.7560006875,7637.76427849256,7135.35142668344,11/7/17
370,8169.51310365208,7988.40463715419,7811.33977289958,7638.33543368928,7135.8853033521,11/8/17
371,8166.98241361626,7985.86500123751,7808.79276010712,7635.78251262341,7133.44203698559,11/9/17
372,8166.39603905054,7985.29102311561,7808.23091434248,7635.23253303428,7132.92769443661,11/10/17
373,8166.39603857434,7985.29102263873,7808.23091386517,7635.23253255678,7132.92769398046,11/11/17
374,9153.81876397206,8946.56479149249,8744.03710048145,8546.24780326871,7980.22236929737,11/12/17
375,9076.46018818022,8870.95645284112,8670.1391194696,8474.02019568179,7912.77735146936,11/13/17
376,10178.9362804989,9948.46736201496,9723.25422833217,9503.31034078432,8873.89332536945,11/14/17
377,10888.3155970264,10641.6821873162,10400.6756281811,10165.3101459285,9491.95654457097,11/15/17
378,10963.1757586178,10714.8466796241,10472.183137169,10235.1994553771,9557.21636511914,11/16/17
379,10891.2708258472,10644.5704733467,10403.4984988155,10168.069132414,9494.53277202983,11/17/17
380,11156.6191369522,10903.9083469542,10656.9630601496,10415.7978534427,9725.85187548764,11/18/17
381,11215.2087565651,10961.1708458282,10712.9287159025,10470.4970202541,9776.92775467581,11/19/17
382,11229.240342836,10974.8846025525,10726.3318941481,10483.5968894291,9789.159886379,11/20/17
383,11519.2810818551,11258.3555773458,11003.3829911885,10754.378374166,10042.0046106262,11/21/17
384,11475.6745504035,11215.7367813092,10961.7293959199,10713.6673880313,10003.9904168358,11/22/17
385,11495.5340742362,11235.1464643361,10980.6995010493,10732.2082041225,10021.303044448,11/23/17
386,12131.2637718551,11856.4761613583,11587.9577267711,11325.7243185631,10575.5039842444,11/24/17
387,12216.7720436159,11940.0475738622,11669.6364685466,11405.5546898749,10650.0463654628,11/25/17
388,13539.2360683231,13232.5562897396,12932.8732918047,12640.2047648311,11802.9128131473,11/26/17
389,13865.4332083985,13551.3630480436,13244.4583156399,12944.7371249661,12087.2713865924,11/27/17
390,13818.7499131848,13505.7371904299,13199.8657704648,12901.1537060814,12046.574954783,11/28/17
391,14136.9070677667,13816.6876703075,13503.7739940169,13198.1845073275,12323.9302901261,11/29/17
392,15163.0229381897,14819.5606493145,14483.9343627044,14156.1638872616,13218.4526213901,11/30/17
393,15157.4057188515,14814.0706673367,14478.5687151999,14150.919664005,13213.5557780643,12/1/17
394,15788.1473960173,15430.5252210883,15081.0621025201,14739.7786658745,13763.4084697216,12/2/17
395,16139.5132886178,15773.9322169615,15416.6917818125,15067.8130677554,14069.7137113134,12/3/17
396,16148.415570625,15782.6328506464,15425.1953677288,15076.1242180866,14077.4743269557,12/4/17
397,18864.7416280179,18437.4305724113,18019.8685067449,17612.080075829,16445.4472200985,12/5/17
398,22989.8745464492,22469.123837854,21960.2539204482,21463.2948280954,20041.5556105357,12/6/17
399,23489.891007402,22957.8142723866,22437.8767288906,21930.109063997,20477.4478415939,12/7/17
400,23043.0613857285,22509.6300939758,21988.6268777438,21480.0635904523,20046.9776210378,12/8/17
401,23042.9541659517,22509.5226267207,21988.5192288171,21479.9558212649,20046.8746035194,12/9/17
402,23042.9564776369,22509.5248860431,21988.5214369715,21479.9579794489,20046.8766187443,12/10/17
403,25925.2907526534,25312.7201895897,24714.7188857479,24131.27875064,22510.2848773406,12/11/17
404,25432.7495376107,24819.1658967223,24220.472447218,23636.6394215065,22037.6220121446,12/12/17
405,25350.0164617121,24738.4254661734,24141.6763823273,23559.7395336354,21965.9214135159,12/13/17
406,25422.9676257116,24809.6165992605,24211.150196937,23627.5386567618,22029.1339021515,12/14/17
407,25544.5549134859,24928.2704879287,24326.9418733968,23740.5391655702,22134.4899173079,12/15/17
408,25544.5543180886,24928.2699070151,24326.9413066123,23740.5386125614,22134.4894018157,12/16/17
409,25544.553452565,24928.2690625462,24326.940482683,23740.5378086576,22134.4886524495,12/17/17
410,25539.4865302923,24923.324359172,24322.1150328433,23735.8286528746,22130.09804926,12/18/17
411,25624.5943420037,25006.3788715355,24403.1660747289,23814.9259535188,22203.8444116375,12/19/17
412,25624.5943417627,25006.3788712942,24403.1660744874,23814.9259532773,22203.8444114069,12/20/17
413,25925.5113357441,25300.0359832474,24689.7394851142,24094.5914910045,22464.5905546691,12/21/17
414,25925.5113357441,25300.0359832474,24689.7394851142,24094.5914910045,22464.5905546691,12/22/17
415,25925.5113357441,25300.0359832474,24689.7394851142,24094.5914910045,22464.5905546691,12/23/17
416,25925.5113357441,25300.0359832474,24689.7394851142,24094.5914910045,22464.5905546691,12/24/17
417,25925.5113357441,25300.0359832474,24689.7394851142,24094.5914910045,22464.5905546691,12/25/17
418,25925.5113357442,25300.0359832474,24689.7394851142,24094.5914910045,22464.5905546691,12/26/17
419,26160.5714666607,25529.4250854872,24913.5951815558,24313.0511293472,22668.2713819586,12/27/17
420,26587.1245490567,25945.6872063622,25319.8160789777,24709.4800420294,23037.881848721,12/28/17
421,26587.1245490567,25945.6872063622,25319.8160789777,24709.4800420294,23037.881848721,12/29/17
422,26587.1245490567,25945.6872063622,25319.8160789778,24709.4800420294,23037.881848721,12/30/17
423,26587.1245490567,25945.6872063622,25319.8160789778,24709.4800420294,23037.881848721,12/31/17
424,26587.1245490567,25945.6872063622,25319.8160789778,24709.4800420294,23037.881848721,1/1/18
425,26644.8763915664,26002.0457357918,25374.8151078449,24763.153315243,23087.924120943,1/2/18
426,26636.7708698106,25994.135766749,25367.0959458986,24755.6202242656,23080.9006441399,1/3/18
427,26690.4699514424,26046.5393116573,25418.2353937926,24805.5269519905,23127.4311779604,1/4/18
428,26747.2086037326,26101.9090949566,25472.2695274164,24858.2585888318,23176.595515582,1/5/18
429,26747.2086037326,26101.9090949566,25472.2695274164,24858.2585888318,23176.595515582,1/6/18
430,26747.2086037326,26101.9090949566,25472.2695274164,24858.2585888318,23176.5955155819,1/7/18
431,26565.8475544479,25924.9235376249,25299.5532788688,24689.705678214,23019.4452221129,1/8/18
432,26743.1558428547,26097.9541104352,25468.4099464433,24854.4920433431,23173.0837771804,1/9/18
433,26810.0263973396,26163.2113550379,25532.0930324999,24916.6400439061,23231.0274608059,1/10/18
434,27247.7735185458,26577.56906125,25923.9487796472,25286.8568280283,23564.8417988692,1/11/18
435,27017.4529765075,26352.917311258,25704.8254580743,25073.1220501446,23365.665448887,1/12/18
436,27136.334079733,26468.8720380464,25817.9737571125,25183.4888470818,23468.5155756529,1/13/18
437,27443.2302102066,26768.2171604611,26109.9194638611,25468.2577106648,23733.889895931,1/14/18
438,26928.3199646967,26252.8127358545,25594.4170688634,24952.9055199461,23241.9669752355,1/15/18
439,26701.8856557725,26032.0580028437,25379.1980652625,24743.0802892792,23046.5282230347,1/16/18
440,26632.9150280978,25964.8175314068,25313.6439225939,24679.1692306701,22986.9993366363,1/17/18
441,26687.8916089013,26018.4150012538,25365.8972268422,24730.1128301811,23034.4499001864,1/18/18
442,29992.8355134718,29226.3240432768,28479.5937552013,27752.3628868005,25837.0022610508,1/19/18
443,29386.5163996879,28621.3410404496,27876.2707025928,27151.0009646,25264.6272725165,1/20/18
444,29386.822386918,28621.6392056916,27876.561247758,27151.2840887212,25264.8908547121,1/21/18
445,29378.9125241386,28613.7221971824,27868.6425744001,27141.4916570536,25255.7744313968,1/22/18
446,29385.5557919902,28620.1988156779,27874.9567650261,27149.692855248,25263.4123679024,1/23/18
447,29385.9659222487,28620.5986571275,27875.3465783112,27153.8657052799,25267.297370264,1/24/18
448,29385.3747499254,28620.0222601074,27874.7845837187,27145.2443221393,25259.0876563274,1/25/18
449,30279.3812438641,29476.4789037726,28695.0602133527,27930.5518292217,25977.277097497,1/26/18
450,29717.8683409592,28915.5834648716,28135.1411211184,27372.0294180343,25445.2379854371,1/27/18
451,29708.6640089209,28906.5621670114,28126.3591583724,27363.4816247486,25437.2881319866,1/28/18
452,29441.6560201885,28638.1270875383,27864.9502834546,27108.950382185,25200.4756518741,1/29/18
453,29444.9396642141,28641.3187823805,27868.0558079055,27111.9716506275,25203.2842220539,1/30/18
454,29363.9424101244,28562.5604556623,27791.4237553144,27037.4186365152,25133.979702139,1/31/18
455,29140.6528201575,28345.4489019313,27580.1738125385,26831.9000829769,24942.9296879984,2/1/18
456,29194.2861040192,28397.5982455936,27630.9152200948,26881.2648333216,24988.8191519373,2/2/18
457,29194.2861040192,28397.5982455935,27630.9152195716,26881.2648328,24988.8191514409,2/3/18
458,29194.2861040192,28397.5982455935,27630.9152195626,26881.2648327911,24988.8191514324,2/4/18
459,29146.1256042251,28350.7702635293,27585.3515065276,26836.9373017456,24947.6122857394,2/5/18
460,33050.9274835676,32133.6313357653,31250.979259188,30388.4345600106,28235.4513949175,2/6/18
461,33612.9434561973,32680.0483173353,31782.3820662161,30905.1653899454,28715.5678738201,2/7/18
462,33630.7299872915,32697.3411428618,31799.1995522644,30921.5183759743,28730.7619662561,2/8/18
463,33934.4502171186,32992.6318981689,32086.3786417671,31200.7706068256,28990.2290060755,2/9/18
464,34029.2669878469,33084.8170375046,32176.0310213154,31287.9479439455,29071.2293916288,2/10/18
465,33384.087117139,32441.5007519624,31534.7871214424,30649.2351296388,28463.6757813089,2/11/18
466,34918.0876546888,33915.8235109461,32952.0091401828,32011.2262019308,29714.2268432915,2/12/18
467,37910.1120235101,36821.9663046682,35775.5648103627,34754.168287624,32260.3454719708,2/13/18
468,38466.5077548856,37362.3916161331,36300.6323634219,35264.2450745168,32733.8211243055,2/14/18
469,41128.1776176625,39947.6621781222,38812.4343113801,37704.3340499316,34998.8182006679,2/15/18
470,44030.6318888548,42766.8057571819,41551.4629961475,40365.16230593,37468.7150735141,2/16/18
471,45020.7099711175,43728.4651117158,42485.7937691848,41272.817554421,38311.2402876344,2/17/18
472,45122.7678083643,43827.5935296155,42582.1051406591,41366.3791969684,38398.088287524,2/18/18
473,46257.3085098504,44929.5688770105,43652.7643311586,42406.4705782766,39363.5464509697,2/19/18
474,45670.8860156783,44359.978717621,43099.3607962699,41868.8668669089,38864.519155734,2/20/18
475,44299.771270122,43006.298218626,41762.8507857491,40549.8242367093,37620.9203711528,2/21/18
476,44291.6566535571,42997.8909712686,41754.1728701213,40540.9000384299,37612.178874926,2/22/18
477,44473.0865492994,43174.0229493026,41925.2118397876,40706.9706164557,37766.2537854973,2/23/18
478,44451.2098713209,43152.2585340393,41903.5659199266,40685.4579439334,37745.8357249301,2/24/18
479,44502.3066950976,43201.2927795187,41950.6297601866,40730.6196000669,37787.2401596457,2/25/18
480,44247.2138231217,42953.6524807731,41710.1537140709,40497.1323865446,37570.6214357142,2/26/18
481,43995.9101068071,42709.6789343408,41473.2269926065,40267.0803429577,37357.1795119685,2/27/18
482,45385.2367740254,44037.6361537518,42742.6066001819,41480.0134213812,38464.3580061151,2/28/18
483,44591.7765556644,43246.0492240012,41953.2496763023,40693.54728241,37716.1279926438,3/1/18
484,44896.96988083,43521.0244410748,42199.6450122023,40912.8151798781,37901.0850707825,3/2/18
485,45299.5783288471,43911.2889926547,42578.0553170195,41279.681378665,38240.9404717686,3/3/18
486,45637.5892034293,44238.9383786085,42895.7541750332,41587.689967943,38526.2732827286,3/4/18
487,44789.3476394607,43394.9330250808,42056.2757672976,40753.3555604201,37734.4081608491,3/5/18
488,44788.0569570104,43393.675944676,42055.0510818807,40752.1626241725,37733.2978564828,3/6/18
489,44783.5342262309,43389.2897034503,42050.7959620635,40748.0352689417,37729.4724859003,3/7/18
490,44783.318807906,43389.0807848205,42050.5932875236,40747.8386786831,37729.2902783375,3/8/18
491,44782.5381079642,43388.3236452828,42049.8587817575,40747.1262272444,37728.6299545612,3/9/18
492,44782.5381079642,43388.3236452828,42049.8587817575,40747.1262272444,37728.6299545612,3/10/18
493,45941.3784990256,44489.9302228533,43096.9984077806,41741.9937221628,38631.4539138767,3/11/18
494,45806.6884695423,44359.496971887,42970.6503018088,41619.6194933832,38518.2000965727,3/12/18
495,45801.4877122559,44354.4610808678,42965.772619159,41614.8956933105,38513.8287920701,3/13/18
496,44953.7733942032,43512.00590907,42128.8442349709,40784.0866468634,37726.240355755,3/14/18
497,45019.3129857066,43554.4070795082,42149.5510155866,40784.4558615026,37722.4896163737,3/15/18
498,43812.9553885734,42387.3508018686,41020.1840153238,39691.709885665,37723.2827140464,3/16/18
499,43156.0830653495,41751.8767762189,40405.2306167472,39096.6955375653,37723.14438069,3/17/18
500,44405.8782646515,42960.8643288311,41575.1777338707,40228.7086670442,37723.4075595128,3/18/18
501,45410.8790925151,43932.910590083,42515.8330774181,41138.8628050695,37722.981764854,3/19/18
502,47193.6767460789,45657.4489661523,44184.6905385686,42753.6172118303,38409.7103364074,3/20/18
503,46134.2500701583,44610.1681184605,43149.573455205,41731.1097621632,37472.9927024202,3/21/18
504,46725.0129607926,45181.4153031699,43702.1178659579,42265.4908616893,37952.8559004283,3/22/18
505,46921.1228106542,45371.0407298227,43885.5291169518,42442.8673872582,38112.1314731549,3/23/18
506,46921.1227938438,45371.04071356,43885.5291012143,42442.867372031,38112.1314594844,3/24/18
507,46921.1227344289,45371.0406560813,43885.5290455918,42442.867318212,38112.1314111673,3/25/18
508,46550.4452630082,45012.6084353073,43538.8319959884,42107.5669501294,37811.03859401,3/26/18
509,46236.4831511378,44708.4823741774,43244.1455792212,41822.0675361699,37554.2240214303,3/27/18
510,45943.97016662,44425.6332149081,42970.5576777747,41557.4737343281,37316.6256294692,3/28/18
511,46247.461892506,44718.5649039428,43253.3824942283,41830.5027890499,37561.3661364383,3/29/18
512,46235.3566259833,44706.3601183991,43241.0957026293,41818.1555475352,37549.8708685613,3/30/18
513,46235.6803136896,44706.6726447914,43241.3975445331,41818.4470304719,37550.1320408598,3/31/18
514,46250.9758545836,44721.4407688852,43255.6607837432,41832.2207669877,37562.4734782868,4/1/18
515,46309.8101668924,44778.2373354731,43310.5069348039,41885.1762984455,37609.9148465168,4/2/18
516,46442.6726398844,44906.7069648149,43434.7668015397,42005.3479686305,37717.8219632136,4/3/18
517,46095.3828157239,44570.3572323547,43108.9157605651,41689.7133142151,37433.9592634479,4/4/18
518,46205.4670057503,44676.8211486008,43211.909785108,41789.3369214242,37523.4375534412,4/5/18
519,46231.4992232232,44701.9921251183,43236.2554287616,41812.8810857762,37544.5783048085,4/6/18
520,46231.4998916494,44701.9927616485,43236.2560350019,41812.8816629907,37544.5788146487,4/7/18
521,46231.4995384531,44701.9924123456,43236.2556896549,41812.8813217995,37544.5785020551,4/8/18
522,46474.4668983343,44936.9215234164,43463.4816940992,42032.6268528613,37741.8921788904,4/9/18
523,46884.040447778,45332.9448820107,43846.5198158112,42403.055033731,38074.5066626418,4/10/18
524,46557.7720288146,45017.4706003566,43541.3896272728,42107.9699765537,37809.5441838885,4/11/18
525,46639.3398812826,45096.3398891715,43617.6728648377,42181.7419043001,37875.7853951058,4/12/18
526,46835.4494911033,45285.9614751118,43801.0769349051,42359.1081556007,38035.0459126962,4/13/18
527,46835.4502711619,45285.9622267675,43801.0776594126,42359.1088538455,38035.0465370819,4/14/18
528,46835.4503412975,45285.9622943494,43801.0777245538,42359.1089166255,38035.0465932212,4/15/18
529,46583.8051715344,45042.6424580954,43565.7361103573,42131.5149403062,37830.685641511,4/16/18
530,46908.3404529804,45356.4409143197,43869.2453968173,42425.0324324769,38094.2405509388,4/17/18
531,46809.4180581884,45260.7912339851,43776.7319802446,42335.5646361672,38013.9057209667,4/18/18
532,46398.1108041973,44863.0915205201,43392.0724624482,41963.5684298965,37679.8832702228,4/19/18
533,45965.9758871776,44445.2532073933,42987.9346787112,41572.7352062862,37328.9467123614,4/20/18
534,45965.9762100228,44445.2535181728,42987.9349779672,41572.7354944068,37328.9469697479,4/21/18
535,45965.9762185564,44445.2535263876,42987.9349858774,41572.7355020226,37328.9469765514,4/22/18
536,46123.9066266699,44597.9590120693,43135.6333942744,41715.5715466957,37457.2021613562,4/23/18
537,45873.9976142875,44356.3179025884,42901.9154704763,41489.5478147131,37254.2511678248,4/24/18
538,45841.0229928157,44324.4341920846,42871.0771874545,41459.7247449411,37227.4724603373,4/25/18
539,45868.790690552,44351.2832328301,42897.0458731725,41484.8385194305,37250.0225943926,4/26/18
540,45580.7008252583,44072.7244338313,42627.6207576001,41224.283107871,37016.0649524417,4/27/18
541,45580.701459,44072.7250317786,42627.6213217369,41224.2836398309,37016.0654176839,4/28/18
542,45580.7012584492,44072.7248389081,42627.6211361959,41224.2834613655,37016.0652584084,4/29/18
543,45368.9725085291,43868.0008506123,42429.6098569607,41032.7908821562,36844.1204427284,4/30/18
544,45268.3145551371,43770.6730306804,42335.4733257872,40941.7534059085,36762.3761677461,5/1/18
545,45644.9150803764,44134.814227417,42687.674666364,41282.3599732741,37068.2132541102,5/2/18
546,45448.8060201009,43945.1931704371,42504.2711055989,41104.9942122819,36908.9531744891,5/3/18
547,45351.6192114557,43851.2216561389,42413.3808290105,41017.0961202766,36830.0278112299,5/4/18
548,45351.6187452681,43851.2212078077,42413.3803977203,41017.0957054364,36830.0274409991,5/5/18
549,45351.6187487778,43851.2212111829,42413.3804009673,41017.0957085596,36830.0274437864,5/6/18
550,45351.6182464483,43851.2207158306,42413.3799126457,41017.0952275157,36830.027004344,5/7/18
551,45603.2630140329,44094.5401541994,42648.721133351,41244.6888149923,37034.3875997446,5/8/18
552,45775.0756451274,44260.6685951291,42809.4023775147,41400.0802958965,37173.9165553428,5/9/18
553,45967.7140424618,44446.9338096311,42989.560129058,41574.3071008419,37330.3581052295,5/10/18
554,45811.5207409995,44295.9079537909,42843.4862702949,41433.0421177857,37203.513599769,5/11/18
555,45811.5207409992,44295.9079537907,42843.4862702947,41433.0421177855,37203.5135997688,5/12/18
556,45811.5208214801,44295.908019307,42843.4863219123,41433.0421564821,37203.5136245484,5/13/18
557,44948.986292911,43461.9092897998,42036.8336359801,40652.9451655692,36503.0497547346,5/14/18
558,44818.8250910359,43336.0542972119,41915.1053120116,40535.2242422551,36397.3459073671,5/15/18
559,44758.0825173784,43277.3213028631,41858.2981109992,40480.2871761489,36348.0168692732,5/16/18
560,44716.4309466983,43237.0477182501,41819.3450594936,40442.6164920475,36314.19164795,5/17/18
561,44718.1664286407,43238.7257840977,41820.9681031207,40444.1861036926,36315.6010319876,5/18/18
562,44718.1664545221,43238.7258089392,41820.9681269713,40444.1861265887,36315.6010523817,5/19/18
563,44718.166438992,43238.725797657,41820.968116139,40444.1861161899,36315.6010431193,5/20/18
564,44881.3017504381,43396.4639968426,41973.5342262105,40591.7296195859,36448.0831504591,5/21/18
565,44740.7277052315,43260.5406406976,41842.0676704566,40464.5910548966,36333.9230239957,5/22/18
566,45290.8755107939,43792.4875430043,42356.5725276969,40962.1579727366,36780.6977873989,5/23/18
567,45244.0174958091,43747.1797626819,42312.7503474275,40919.7784560754,36742.6444163837,5/24/18
568,44966.3403699731,43478.6892126182,42053.0633532333,40668.6405795596,36517.1429585115,5/25/18
569,44966.3403699731,43478.6892126182,42053.0633532333,40668.6405795596,36517.1429585115,5/26/18
570,44966.3403699731,43478.6892126182,42053.0633532333,40668.6405795596,36517.1429585115,5/27/18
571,44966.3403699731,43478.6892126182,42053.0633532333,40668.6405795597,36517.1429585115,5/28/18
572,45146.8305017665,43653.2080701573,42221.8598994572,40831.8801992926,36663.7189061263,5/29/18
573,45308.2303311586,43809.2682023796,42372.8029648305,40977.8540900153,36794.7916285127,5/30/18
574,44935.1016941803,43448.4840261803,42023.8485664541,40640.387568452,36491.7740445012,5/31/18
575,44304.5945285362,42818.1782042025,41394.2486792094,40012.2294649397,35910.4394087368,6/1/18
576,44258.9715459266,42774.0862127678,41351.6233099271,39971.0275385823,35873.4615200844,6/2/18
577,43479.0882850911,42020.3738491757,40622.9815138701,39266.7182005627,35241.3582525759,6/3/18
578,44134.9784204569,42654.25048015,41235.770279426,39859.0400965427,35772.9521828811,6/4/18
579,44160.6824651348,42679.0941205519,41259.7896376028,39882.2593625285,35793.7928105053,6/5/18
580,44482.9958605672,42990.5905959338,41560.9240022359,40173.3367231454,36055.0280494144,6/6/18
