Date;USD;Increase
11/11/18;6378.268333;-0.003255586
11/12/18;6408.53;0.004722092
11/13/18;6372.063333;-0.005722898
11/14/18;6176.155;-0.031720113
11/15/18;5756.77;-0.072850748
11/16/18;5596.1925;-0.028694063
11/17/18;5558.243333;-0.006827547
11/18/18;5572.44;0.002547657
11/19/18;5303.9425;-0.050622249
11/20/18;4671.97;-0.135268955
11/21/18;4491.98;-0.04006919
11/22/18;4548.7975;0.012490664
11/23/18;4309.3375;-0.055567706
11/24/18;4352.98;0.01002589
11/25/18;3823.511667;-0.138476976
11/26/18;3920.536667;0.024747887
11/27/18;3793.35;-0.033528851
11/28/18;4103.453846;0.075571423
11/29/18;4263.783333;0.037602635
11/30/18;4278.77;0.003502564
12/1/18;4116.7775;-0.039349345
12/2/18;4167.546667;0.012182027
12/3/18;4140.6;-0.006507914
12/4/18;3961.493333;-0.045211907
12/5/18;3858.349167;-0.026732719
12/6/18;3744.98;-0.030272302
12/7/18;3405.643333;-0.09963952
12/8/18;3435.34;0.008644462
12/9/18;3453.66;0.005304518
12/10/18;3523.96;0.019949148
12/11/18;3426.19;-0.028536071
12/12/18;3407.28;-0.005549881
12/13/18;3406.7625;-0.000151904
12/14/18;3278.374167;-0.039162196
12/15/18;3242.42;-0.011088683
12/16/18;3271.238333;0.00880961
12/17/18;3392.405;0.035717041
12/18/18;3556.54;0.046150191
12/19/18;3808.0425;0.066045087
12/20/18;3982.850833;0.043890254
12/21/18;4135.19;0.036839702
12/22/18;3910.973333;-0.057330145
12/23/18;4027.478333;0.02892753
12/24/18;3995.17;-0.008086848
12/25/18;3813.88;-0.04753427
12/26/18;3825.379167;0.00300602
12/27/18;3848.21;0.005932845
12/28/18;3743.905;-0.027859948
12/29/18;3912.285833;0.043038991
12/30/18;3770.36;-0.037642515
12/31/18;3791.545833;0.005587651
1/1/19;3752.271667;-0.01046677
1/2/19;3855.88;0.026870217
1/3/19;3865.7975;0.002565447
1/4/19;3822.626667;-0.0112935
1/5/19;3856.62;0.008814281
1/6/19;3920.456667;0.016282967
1/7/19;4036.093333;0.028650642
1/8/19;4032.25;-0.000953148
1/9/19;4034.138333;0.000468088
1/10/19;3812.585833;-0.058110823
1/11/19;3646.25;-0.045618329
1/12/19;3646.345833;2.62819E-05
1/13/19;3599.841667;-0.012918392
1/14/19;3531.96;-0.019219263
1/15/19;3656.785;0.034135176
1/16/19;3621.270833;-0.009807101
1/17/19;3621.43;4.39514E-05
1/18/19;3632.395;0.00301867
1/19/19;3690.523333;0.015750702
1/20/19;3703.98;0.003633029
1/21/19;3548.4275;-0.043837024
1/22/19;3540.02;-0.002374987
1/23/19;3587.35;0.013193583
1/24/19;3566.4;-0.005874271
1/25/19;3586.25;0.00553503
1/26/19;3577.79;-0.002364588
1/27/19;3576.3;-0.000416632
1/28/19;3554.5;-0.006133071
1/29/19;3448.58;-0.030714091
1/30/19;3421.6;-0.0078852
1/31/19;3470;0.013948127
2/1/19;3444.81;-0.00731245
2/2/19;3475.33;0.0087819
2/3/19;3506.22;0.008810058
2/4/19;3456.02;-0.014525379
2/5/19;3452.35;-0.001063044
2/6/19;3467.34;0.004323199
2/7/19;3405.7;-0.018099069
2/8/19;3394.76;-0.003222614
2/9/19;3661.08;0.072743562
2/10/19;3664.38;0.000900562
2/11/19;3686.29;0.005943645
2/12/19;3629.47;-0.015655178
2/13/19;3632.42;0.000812131
2/14/19;3614.5;-0.004957809
2/15/19;3600.31;-0.003941327
2/16/19;3608.2;0.002186686
2/17/19;3619.55;0.003135749
2/18/19;3670.74;0.013945417
2/19/19;3910.8;0.06138386
2/20/19;3926.53;0.004006082
2/21/19;3987.18;0.015211252
2/22/19;3944.88;-0.01072276
2/23/19;3983.48;0.00969002
2/24/19;4139.6;0.037713789
2/25/19;3766.89;-0.098943691
2/26/19;3848.33;0.021162426
2/27/19;3831.45;-0.004405643
2/28/19;3833.23;0.00046436
3/1/19;3850.08;0.004376532
3/2/19;3834.62;-0.00403169
3/3/19;3831.44;-0.000829975
3/4/19;3814.58;-0.004419884
3/5/19;3730.98;-0.022406982
3/6/19;3872.25;0.036482665
3/7/19;3876.85;0.00118653
3/8/19;3886.82;0.002565079
3/9/19;3875.96;-0.002801887
3/10/19;3950.56;0.018883399
3/11/19;3928.17;-0.005699855
3/12/19;3881.09;-0.012130613
3/13/19;3892.51;0.00293384
3/14/19;3877.77;-0.003801154
3/15/19;3885.21;0.001914954
3/16/19;3936.5;0.013029341
3/17/19;4015.95;0.019783613
3/18/19;3994.92;-0.005264186
3/19/19;3998.77;0.000962796
3/20/19;4029.11;0.007530199
3/21/19;4056.4;0.00672764
3/22/19;3992.34;-0.016045728
3/23/19;3999.06;0.001680395
3/24/19;4011.92;0.003205448
3/25/19;3994.11;-0.004459066
3/26/19;3935.89;-0.01479208
3/27/19;3947.74;0.003001717
3/28/19;4048.51;0.024890639
3/29/19;4037.37;-0.002759222
3/30/19;4115.55;0.018996246
3/31/19;4114.44;-0.000269782
4/1/19;4114.16;-6.80576E-05
4/2/19;4152.53;0.00924015
4/3/19;4882.88;0.149573612
4/4/19;4959.81;0.015510675
4/5/19;4911.24;-0.009889559
4/6/19;5028.77;0.02337152
4/7/19;5053.52;0.004897576
4/8/19;5189.39;0.026182268
4/9/19;5268.71;0.015054919
4/10/19;5175.81;-0.017948881
4/11/19;5310.18;0.025304227
4/12/19;5035.02;-0.054649237
4/13/19;5072.85;0.007457346
4/14/19;5064.62;-0.001624999
4/15/19;5152.51;0.017057706
4/16/19;5036.18;-0.023098857
4/17/19;5196.65;0.030879509
4/18/19;5220.37;0.004543739
4/19/19;5276.31;0.010602106
4/20/19;5277.04;0.000138335
4/21/19;5309.28;0.006072386
4/22/19;5281.83;-0.005197062
4/23/19;5377.19;0.01773417
4/24/19;5518.16;0.025546559
4/25/19;5434.19;-0.015452165
4/26/19;5195.61;-0.045919536
4/27/19;5292.83;0.018368245
4/28/19;5280.19;-0.002393853
4/29/19;5301.29;0.003980163
4/30/19;5260.65;-0.007725281
5/1/19;5269.79;0.001734414
5/2/19;5326.67;0.010678341
5/3/19;5390.16;0.011778871
5/4/19;5657.14;0.047193458
5/5/19;5771.08;0.019743272
5/6/19;5717.66;-0.009342983
5/7/19;5684.47;-0.005838715
5/8/19;5755.72;0.01237899
5/9/19;5936.72;0.030488216
5/10/19;6146.91;0.034194416
5/11/19;6348.02;0.031680745
5/12/19;7248.31;0.124206884
5/13/19;6978.63;-0.038643688
5/14/19;7823.11;0.10794684
5/15/19;7992.69;0.021216887
5/16/19;8206.9;0.026101208
5/17/19;7885.96;-0.040697645
5/18/19;7362.22;-0.071138868
5/19/19;7265.05;-0.013374994
5/20/19;8193.7;0.113337076
5/21/19;8007.03;-0.023313263
5/22/19;7952.5;-0.006856963
5/23/19;7625.93;-0.042823629
5/24/19;7880.29;0.032278
5/25/19;8003.26;0.015364989
5/26/19;8071.45;0.008448296
5/27/19;8744.42;0.076959936
5/28/19;8770.06;0.002923583
5/29/19;8719.88;-0.005754666
5/30/19;8662.98;-0.006568179
5/31/19;8272.46;-0.047207239
6/1/19;8553.81;0.032891776
6/2/19;8554.8;0.000115725
6/3/19;8739.03;0.021081287
6/4/19;8134.92;-0.074261333
6/5/19;7675.8;-0.059813961
6/6/19;7786.04;0.014158674
6/7/19;7803.23;0.002202934
6/8/19;7998.29;0.024387713
6/9/19;7931.34;-0.008441197
6/10/19;7640.61;-0.038050627
6/11/19;8020.38;0.047350624
6/12/19;7917.58;-0.012983765
6/13/19;8173.06;0.031258794
6/14/19;8237.88;0.007868529
6/15/19;8693.6;0.052420171
6/16/19;8859.47;0.018722339
6/17/19;8978.99;0.013311074
6/18/19;9327.48;0.037361645
6/19/19;9076.18;-0.02768786
6/20/19;9281.7;0.022142495
6/21/19;9531.35;0.026192512
6/22/19;10209.38;0.066412456
6/23/19;10668.63;0.043046764
6/24/19;10814.48;0.013486548
6/25/19;11017.5;0.018427048
6/26/19;11766.4;0.063647335
6/27/19;12932.55;0.090171699
6/28/19;11132.85;-0.161656719
6/29/19;12374.35;0.100328502
6/30/19;11890.38;-0.040702652
7/1/19;10737.73;-0.10734578
7/2/19;10578.72;-0.015031119
7/3/19;10805.4;0.0209784
7/4/19;11984.76;0.098404974
7/5/19;11160.49;-0.073856076
7/6/19;10955.16;-0.018742766
7/7/19;11232.04;0.024650909
7/8/19;11477.01;0.021344409
7/9/19;12313.08;0.067900964
7/10/19;12586.78;0.021745037
7/11/19;12099.9;-0.040238349
7/12/19;11352.87;-0.065800982
7/13/19;11803.97;0.038215956
7/14/19;11389.1;-0.036426935
7/15/19;10186.96;-0.118007728
7/16/19;10873.5;0.063138824
7/17/19;9397.72;-0.157035962
7/18/19;9674.28;0.02858714
7/19/19;10638.56;0.090640087
7/20/19;10535.75;-0.009758204
7/21/19;10764.9;0.021286775
7/22/19;10587.41;-0.016764251
7/23/19;10323.62;-0.025552083
7/24/19;9844.3;-0.048690105
7/25/19;9772.17;-0.007381165
7/26/19;9875.17;0.0104302
7/27/19;9848.65;-0.002692755
7/28/19;9473.99;-0.039546168
7/29/19;9530;0.00587723
7/30/19;9501.33;-0.003017472
7/31/19;9589.13;0.009156201
8/1/19;10084.7;0.049140778
8/2/19;10407.17;0.030985369
8/3/19;10529.55;0.011622529
8/4/19;10814.57;0.026355186
8/5/19;10980.23;0.015087116
8/6/19;11787.99;0.068523981
8/7/19;11465.67;-0.028111746
8/8/19;11960.82;0.041397663
8/9/19;11996.41;0.002966721
8/10/19;11856.64;-0.011788331
8/11/19;11282.22;-0.050913739
8/12/19;11566.84;0.024606548
8/13/19;11386.26;-0.015859466
8/14/19;10858.12;-0.048640096
8/15/19;10016.96;-0.083973581
8/16/19;10302.17;0.027684459
8/17/19;10359.44;0.005528291
8/18/19;10214.52;-0.014187647
8/19/19;10317.6;0.009990696
8/20/19;10917.26;0.054927702
8/21/19;10760.56;-0.014562439
8/22/19;10129.4;-0.062309712
8/23/19;10111.98;-0.001722709
8/24/19;10405.81;0.02823711
8/25/19;10143.8;-0.025829571
8/26/19;10135.06;-0.000862353
8/27/19;10360.28;0.021738795
8/28/19;10171.95;-0.018514641
8/29/19;9717.82;-0.046731674
8/30/19;9484.55;-0.024594736
8/31/19;9577.99;0.0097557
9/1/19;9600.9;0.002386235
9/2/19;9769.79;0.017286963
9/3/19;10386.64;0.059388792
9/4/19;10621.29;0.02209242
9/5/19;10584.16;-0.003508072
9/6/19;10577.8;-0.000601259
9/7/19;10317.47;-0.025231961
9/8/19;10487.21;0.01618543
9/9/19;10406.31;-0.007774129
9/10/19;10313.66;-0.008983232
9/11/19;10101.03;-0.021050329
9/12/19;10159.32;0.005737589
9/13/19;10420.16;0.025032245
9/14/19;10363.9;-0.005428458
9/15/19;10361.33;-0.000248038
9/16/19;10310.43;-0.004936749
9/17/19;10265.63;-0.004364077
9/18/19;10190.36;-0.007386393
9/19/19;10157.59;-0.003226159
9/20/19;10275.88;0.011511423
9/21/19;10173.11;-0.010102122
9/22/19;9979.49;-0.019401793
9/23/19;10033.05;0.005338357
9/24/19;9683.38;-0.036110325
9/25/19;8553.61;-0.132081075
9/26/19;8432.23;-0.014394769
9/27/19;8055.64;-0.046748613
9/28/19;8193.9;0.016873528
9/29/19;8225;0.003781155
9/30/19;8056.74;-0.020884378
10/1/19;8307.74;0.03021279
10/2/19;8322.92;0.001823879
10/3/19;8382.03;0.007051991
10/4/19;8236.17;-0.017709688
10/5/19;8155.48;-0.009893961
10/6/19;8147.69;-0.000956099
10/7/19;7869.74;-0.035318829
10/8/19;8212.02;0.041680366
10/9/19;8190;-0.002688645
10/10/19;8587.92;0.046334852
10/11/19;8586.9;-0.000118786
10/12/19;8269.73;-0.038353126
10/13/19;8308.01;0.004607602
10/14/19;8283.76;-0.002927415
10/15/19;8353.54;0.008353345
10/16/19;8162.16;-0.023447225
10/17/19;8002.51;-0.019949991
10/18/19;8076.78;0.009195496
10/19/19;7954.15;-0.015417109
10/20/19;7960.04;0.000739946
10/21/19;8231.06;0.0329265
10/22/19;8222.52;-0.001038611
10/23/19;8026.76;-0.024388421
10/24/19;7469.56;-0.074596094
10/25/19;7431.88;-0.00507005
10/26/19;8666.79;0.142487588
10/27/19;9259.8;0.06404134
10/28/19;9551.54;0.030543766
10/29/19;9218.76;-0.03609813
10/30/19;9433.35;0.022748016
10/31/19;9164.62;-0.029322547
11/1/19;9147.98;-0.001818981
11/2/19;9252.99;0.011348764
11/3/19;9301.18;0.005181063
11/4/19;9206.16;-0.01032135
11/5/19;9418.05;0.022498288
11/6/19;9310.19;-0.011585156
11/7/19;9343.34;0.003547982
11/8/19;9204.24;-0.0151126
11/9/19;8766.04;-0.049988364
11/10/19;8809.41;0.004923145
11/11/19;9037.12;0.025197187
11/12/19;8717.81;-0.036627318
11/13/19;8801.52;0.009510857
11/14/19;8762.42;-0.004462238
11/15/19;8632.32;-0.015071267
11/16/19;8457.69;-0.020647482
11/17/19;8482.7;0.002948354
11/18/19;8503.93;0.002496493
11/19/19;8175.99;-0.040110127
11/20/19;8120.8;-0.006796128
11/21/19;8081.81;-0.004824414
11/22/19;7617.07;-0.061012962
11/23/19;7286.35;-0.045388981
11/24/19;7324.03;0.005144709
11/25/19;6907.4;-0.060316472
11/26/19;7130.25;0.031254164
11/27/19;7163.63;0.004659649
11/28/19;7523.83;0.047874553
11/29/19;7431;-0.012492262
11/30/19;7757.47;0.042084597
12/1/19;7557.72;-0.026429929
12/2/19;7402.69;-0.020942387
12/3/19;7309.59;-0.012736692
12/4/19;7296.77;-0.001756942
12/5/19;7192.85;-0.014447681
12/6/19;7395.97;0.027463605
12/7/19;7547.19;0.020036596
12/8/19;7504.83;-0.005644365
12/9/19;7522.39;0.002334364
12/10/19;7337.42;-0.025209133
12/11/19;7220.76;-0.016156194
12/12/19;7202.31;-0.002561678
12/13/19;7189.16;-0.001829143
12/14/19;7251.87;0.008647425
12/15/19;7067.74;-0.026052175
12/16/19;7111.14;0.0061031
12/17/19;6879.54;-0.033665042
12/18/19;6612.12;-0.040443912
12/19/19;7284.29;0.092276667
12/20/19;7150.86;-0.018659294
12/21/19;7190.17;0.005467186
12/22/19;7143.2;-0.006575484
12/23/19;7514.41;0.049399753
12/24/19;7322.08;-0.026267126
12/25/19;7250.69;-0.009845959
12/26/19;7192.72;-0.008059538
12/27/19;7194.4;0.000233515
12/28/19;7243.93;0.006837449
12/29/19;7301.07;0.00782625
12/30/19;7385.36;0.01141312
12/31/19;7219.6;-0.022959721
1/1/20;7168.31;-0.007155104
1/2/20;7175.68;0.00102708
1/3/20;6944.33;-0.033314949
1/4/20;7326.35;0.052143291
1/5/20;7347.89;0.002931454
1/6/20;7351.57;0.000500573
1/7/20;7759.24;0.052539939
1/8/20;8165.47;0.049749739
1/9/20;8042.65;-0.015271086
1/10/20;7817.92;-0.028745498
1/11/20;8184.66;0.044808214
1/12/20;8021.49;-0.020341607
1/13/20;8173.97;0.018654338
1/14/20;8105.24;-0.0084797
1/15/20;8842.42;0.08336858
1/16/20;8813.89;-0.003236936
1/17/20;8722.03;-0.010531952
1/18/20;8900.34;0.020034066
1/19/20;8910.85;0.001179461
1/20/20;8703.36;-0.023840218
1/21/20;8626.47;-0.008913263
1/22/20;8722.26;0.010982245
1/23/20;8658.94;-0.007312673
1/24/20;8388.11;-0.032287369
1/25/20;8428.17;0.004753108
1/26/20;8327.36;-0.012105877
1/27/20;8588.42;0.030396744
1/28/20;8895.78;0.034551214
1/29/20;9385.69;0.052197548
1/30/20;9279.81;-0.011409716
1/31/20;9502.37;0.023421525
2/1/20;9333.77;-0.018063441
2/2/20;9378.09;0.004725909
2/3/20;9314.56;-0.006820505
2/4/20;9162.14;-0.016635851
2/5/20;9162.14;0
2/6/20;9614.9;0.047089413
2/7/20;9755.66;0.014428547
2/8/20;9807.54;0.005289808
2/9/20;9907.12;0.010051357
2/10/20;10162.41;0.02512101
2/11/20;9854.79;-0.031215277
2/12/20;10275.38;0.04093182
2/13/20;10354.3;0.007621954
2/14/20;10242.43;-0.010922213
2/15/20;10368.53;0.012161801
2/16/20;9904.17;-0.046885302
2/17/20;9937.67;0.003371012
2/18/20;9703.93;-0.024087148
2/19/20;10180.65;0.046826087
2/20/20;9604.72;-0.059963226
2/21/20;9606.86;0.000222757
2/22/20;9696.58;0.009252747
2/23/20;9669.63;-0.002787077
2/24/20;9989.39;0.032009963
2/25/20;9663.75;-0.033697064
2/26/20;9309.15;-0.038091555
2/27/20;8785.52;-0.059601481
2/28/20;8804.72;0.002180649
2/29/20;8712.35;-0.010602191
3/1/20;8534.17;-0.020878422
3/2/20;8912.82;0.042483748
3/3/20;8912.82;0
3/4/20;8754.34;-0.018103021
3/5/20;8758.9;0.000520613
3/6/20;9067.39;0.034021918
3/7/20;9155.89;0.009665909
3/8/20;8898.63;-0.028910068
3/9/20;8039.38;-0.106880133
3/10/20;7931.94;-0.013545236
3/11/20;7885.46;-0.005894393
3/12/20;7936.65;0.006449825
3/13/20;4830.21;-0.643127317
3/14/20;5609.03;0.138851103
3/15/20;5166.26;-0.085704165
3/16/20;5348.44;0.034062269
3/17/20;5026.35;-0.064080297
3/18/20;5357.61;0.061829808
3/19/20;5410.23;0.009726019
3/20/20;6195.2;0.12670616
3/21/20;6226.44;0.005017313
3/22/20;6189.85;-0.00591129
3/23/20;5822.62;-0.063069546
3/24/20;6502.16;0.104509886
3/25/20;6768.49;0.039348511
3/26/20;6698.46;-0.010454642
3/27/20;6763.75;0.009652929
3/28/20;6369.09;-0.061964896
3/29/20;6260.95;-0.017272139
3/30/20;5885.41;-0.063808639
3/31/20;6405.29;0.081164163
4/1/20;6428.28;0.003576384
4/2/20;6652.87;0.033758363
4/3/20;6809.11;0.02294573
4/4/20;6741.67;-0.010003456
4/5/20;6871.69;0.01892111
4/6/20;6777.44;-0.013906431
4/7/20;7343.2;0.07704543
4/8/20;7205.55;-0.01910333
4/9/20;7365.03;0.02165368
4/10/20;7293.69;-0.009781057
4/11/20;6873.24;-0.061172024
4/12/20;6891.6;0.002664113
4/13/20;6915.37;0.003437271
4/14/20;6857.66;-0.008415407
4/15/20;6871.95;0.002079468
4/16/20;6623.8;-0.03746339
4/17/20;7112.27;0.068679901
4/18/20;7034.89;-0.010999461
4/19/20;7259.36;0.030921459
4/20/20;7130.04;-0.018137346
4/21/20;6840.24;-0.042366934
4/22/20;6852.52;0.001792041
4/23/20;7130.99;0.039050679
4/24/20;7477.6;0.046353108
4/25/20;7507.08;0.00392696
4/26/20;7549.52;0.005621549
4/27/20;7699.27;0.019449896
4/28/20;7790.66;0.011730713
4/29/20;7765.33;-0.003261935
4/30/20;8777.63;0.115327258
5/1/20;8628.77;-0.01725159
5/2/20;8824.66;0.022198022
5/3/20;8973.82;0.016621684
5/4/20;8903.95;-0.007847079
5/5/20;8885.93;-0.002027925
5/6/20;9030.96;0.016059201
5/7/20;9170.79;0.015247323
5/8/20;10002.48;0.083148379
5/9/20;9821.8;-0.018395813
5/10/20;9527.39;-0.030901433
5/11/20;8754.46;-0.088289855
5/12/20;8617.25;-0.015922713
5/13/20;8814.53;0.022381227
5/14/20;9305.93;0.052805039
5/15/20;9790.31;0.049475451
5/16/20;9303.59;-0.052315289
5/17/20;9385.7;0.008748415
5/18/20;9669.4;0.02933998
5/19/20;9719.37;0.00514128
5/20/20;9785.74;0.006782318
5/21/20;9510.67;-0.028922253
5/22/20;9057.57;-0.050024455
5/23/20;9167.26;0.011965407
5/24/20;9178.32;0.001205014
5/25/20;8730.73;-0.051266045
5/26/20;8899.66;0.018981624
5/27/20;8842.85;-0.006424399
5/28/20;9197.54;0.038563572
5/29/20;9569.21;0.038840197
5/30/20;9425.98;-0.015195237
5/31/20;9698.1;0.028059104
6/1/20;9450.84;-0.026162754
6/2/20;10204.23;0.073831146
6/3/20;9525.57;-0.07124613
6/4/20;9658.04;0.013716033
6/5/20;9794.56;0.013938349
6/6/20;9623.75;-0.017748799
6/7/20;9670.43;0.004827086
6/8/20;9753.85;0.00855252
6/9/20;9782.59;0.002937872
6/10/20;9775.15;-0.000761114
6/11/20;9892.13;0.011825562
6/12/20;9286.42;-0.065225351
6/13/20;9459.97;0.018345724
6/14/20;9473.5;0.001428194
6/15/20;9330.07;-0.015372875
6/16/20;9426.7;0.010250671
6/17/20;9526;0.010424102
6/18/20;9454.81;-0.007529501
6/19/20;9380.03;-0.007972256
6/20/20;9300.15;-0.008589109
6/21/20;9357.43;0.006121339
6/22/20;9284.78;-0.007824633
6/23/20;9691.9;0.042006211
6/24/20;9621.49;-0.007317993
6/25/20;9276.58;-0.037180728
6/26/20;9240.85;-0.003866527
6/27/20;9154.45;-0.009438033
6/28/20;9004.23;-0.01668327
6/29/20;9127.47;0.013502099
6/30/20;9185.35;0.006301339
7/1/20;9133.97;-0.005625155
7/2/20;9236.38;0.011087677
7/3/20;9087.98;-0.016329261
7/4/20;9072.42;-0.001715088
7/5/20;9131.31;0.006449239
7/6/20;9089.09;-0.004645129
7/7/20;9348.91;0.027791475
7/8/20;9256.23;-0.010012716
7/9/20;9440.07;0.019474432
7/10/20;9238.04;-0.021869358
7/11/20;9287.4;0.005314727
7/12/20;9235.96;-0.005569535
7/13/20;9295.9;0.006448004
7/14/20;9238.13;-0.00625343
7/15/20;9254.52;0.001771026
7/16/20;9193.51;-0.006636203
7/17/20;9131;-0.00684591
7/18/20;9154.19;0.002533266
7/19/20;9174.71;0.002236583
7/20/20;9214.66;0.004335483
7/21/20;9163.87;-0.005542418
7/22/20;9392.66;0.024358382
7/23/20;9537.4;0.015176044
7/24/20;9613.11;0.007875703
7/25/20;9551.28;-0.006473478
7/26/20;9707.5;0.016092712
7/27/20;9938.83;0.023275375
7/28/20;11042.4;0.099939325
7/29/20;10934.94;-0.009827214
7/30/20;11102.67;0.015107177
7/31/20;11114.93;0.001103021
8/1/20;11343.88;0.020182689
8/2/20;11823.69;0.040580394
8/3/20;11077.77;-0.067334852
8/4/20;11242.57;0.01465857
8/5/20;11194.25;-0.004316502
8/6/20;11750.28;0.047320574
8/7/20;11772.94;0.001924753
8/8/20;11605.6;-0.014418901
8/9/20;11767.6;0.013766613
8/10/20;11684.06;-0.007149912
8/11/20;11893.03;0.017570796
8/12/20;11392.43;-0.043941459
8/13/20;11573.11;0.015612052
8/14/20;11777.43;0.017348437
8/15/20;11774.38;-0.000259037
8/16/20;11873.98;0.008388089
8/17/20;11914.01;0.00335991
8/18/20;12293.72;0.030886501
8/19/20;11969.53;-0.027084606
8/20/20;11734;-0.020072439
8/21/20;11865.82;0.01110922
8/22/20;11522.8;-0.029768806
8/23/20;11683.44;0.013749375
8/24/20;11653.02;-0.002610482
8/25/20;11763.93;0.009427972
8/26/20;11337.4;-0.037621501
8/27/20;11467.37;0.011333898
8/28/20;11302.01;-0.014631026
8/29/20;11534.75;0.02017729
8/30/20;11481.64;-0.004625646
8/31/20;11707.78;0.019315361
9/1/20;11659.57;-0.004134801
9/2/20;11923.25;0.022114776
9/3/20;11397.44;-0.046134044
9/4/20;10187.51;-0.118766018
9/5/20;10467.89;0.026784768
9/6/20;10159.62;-0.03034267
9/7/20;10254.93;0.009294066
9/8/20;10367.74;0.010880867
9/9/20;10121.52;-0.024326386
9/10/20;10227.83;0.010394189
9/11/20;10352.66;0.012057771
9/12/20;10395.44;0.004115266
9/13/20;10446.44;0.004882046
9/14/20;10330.77;-0.011196648
9/15/20;10674.64;0.032213733
9/16/20;10785.62;0.010289626
9/17/20;10948.43;0.014870625
9/18/20;10943.89;-0.000414843
9/19/20;10931.79;-0.001106864
9/20/20;11081.43;0.013503672
9/21/20;10919.65;-0.014815493
9/22/20;10430.46;-0.046900137
9/23/20;10532.22;0.009661781
9/24/20;10234.48;-0.029091854
9/25/20;10732.43;0.046396762
9/26/20;10692.84;-0.003702478
9/27/20;10732.4;0.003686035
9/28/20;10774.24;0.003883337
9/29/20;10692.33;-0.007660631
9/30/20;10840.8;0.013695484
10/1/20;10777.92;-0.00583415
10/2/20;10619.24;-0.014942689
10/3/20;10575.06;-0.004177754
10/4/20;10551.77;-0.002207213
10/5/20;10673.46;0.011401176
10/6/20;10788.56;0.010668708
10/7/20;10603.74;-0.017429699
10/8/20;10670.8;0.00628444
10/9/20;10923.3;0.023115725
10/10/20;11063.19;0.012644635
10/11/20;11302.67;0.021187914
10/12/20;11376.61;0.0064993
10/13/20;11540.04;0.014161996
10/14/20;11428.24;-0.009782784
10/15/20;11431.32;0.000269435
10/16/20;11503.73;0.00629448
10/17/20;11327.57;-0.015551438
10/18/20;11366.51;0.003425854
10/19/20;11508.2;0.012312091
10/20/20;11758.16;0.021258428
10/21/20;11925.46;0.014028809
10/22/20;12831.56;0.070614953
10/23/20;12990.25;0.012216085
10/24/20;12944.52;-0.003532769
10/25/20;13128.46;0.014010783
10/26/20;13036.77;-0.007033184
10/27/20;13076.37;0.003028363
10/28/20;13651.47;0.042127331
10/29/20;13289;-0.027275943
10/30/20;13458.66;0.01260601
10/31/20;13564.72;0.007818812
11/1/20;13810.32;0.017783802
11/2/20;13758.88;-0.003738676
11/3/20;13575.17;-0.013532796
11/4/20;14023.31;0.031956792
11/5/20;14155.59;0.009344718
11/6/20;15591.39;0.092089288
11/7/20;15595.77;0.000280845
11/8/20;14839.84;-0.050939228
11/9/20;15490.6;0.042009993
11/10/20;15328.53;-0.010573095
11/11/20;15317.04;-0.000750145
11/12/20;15708.65;0.024929577
11/13/20;16295.57;0.036017151
11/14/20;16339.33;0.0026782
11/15/20;16091.07;-0.015428433
11/16/20;15968.16;-0.007697192
11/17/20;16725.15;0.045260581
11/18/20;17679.72;0.053992371
11/19/20;17798.45;0.006670806
11/20/20;17820.57;0.001241262
11/21/20;18687.45;0.046388352
11/22/20;18699.75;0.000657763
11/23/20;18422.28;-0.015061654
11/24/20;18398.91;-0.001270184
11/25/20;19172.52;0.040349938
11/26/20;18739.8;-0.023090961
11/27/20;17151.44;-0.092607968
11/28/20;17138.87;-0.000733421
11/29/20;17732.42;0.033472589
11/30/20;18191.6;0.02524132
12/1/20;19709.73;0.077024394
12/2/20;18792.52;-0.048807185
12/3/20;19226.97;0.022595864
12/4/20;19454.54;0.011697527
12/5/20;18670.49;-0.041994077
12/6/20;19155.06;0.025297232
12/7/20;19377.66;0.011487455
12/8/20;19181.41;-0.01023126
12/9/20;18318.87;-0.047084782
12/10/20;18554.15;0.012680721
12/11/20;18247.76;-0.016790554
12/12/20;18029.36;-0.012113575
12/13/20;18803.44;0.041166935
12/14/20;19164.48;0.018839019
12/15/20;19276.59;0.005815863
12/16/20;19439.75;0.008393112
12/17/20;21379.48;0.090728586
12/18/20;22847.46;0.064251343
12/19/20;23150.79;0.013102361
12/20/20;23869.92;0.030127039
12/21/20;23490.58;-0.016148601
12/22/20;22745.48;-0.032758157
12/23/20;23824.99;0.045309988
12/24/20;23253.37;-0.024582243
12/25/20;23715.53;0.019487652
12/26/20;24693.58;0.039607461
12/27/20;26443.21;0.066165568
12/28/20;26246.58;-0.007491643
12/29/20;27036.69;0.029223622
12/30/20;27376.37;0.012407781
12/31/20;28856.59;0.051295735
1/1/21;28982.56;0.004346407
1/2/21;29393.75;0.013989028
1/3/21;32195.46;0.087021897
1/4/21;33000.78;0.02440306
1/5/21;32035.03;-0.030146686
1/6/21;34046.67;0.05908478
1/7/21;36860.41;0.076335016
1/8/21;39486.04;0.066495146
1/9/21;40670.25;0.029117352
1/10/21;40240.72;-0.010674014
1/11/21;38240.09;-0.052317607
1/12/21;35544.94;-0.075823732
1/13/21;34011.82;-0.045076094
1/14/21;37393.13;0.090425969
1/15/21;39158.47;0.045081945
1/16/21;36828.52;-0.063264828
1/17/21;36065.2;-0.021165001
1/18/21;35793.01;-0.007604557
