Date,USD (PM),pred
7/24/19,1426.95,1439.4498291015625
7/25/19,1416.1,1423.335693359375
7/26/19,1420.4,1423.38623046875
7/29/19,1419.05,1426.9189453125
7/30/19,1425.9,1416.9200439453125
7/31/19,1427.55,1415.8553466796875
8/1/19,1406.8,1417.708984375
8/2/19,1441.75,1415.600830078125
8/5/19,1465.25,1416.5819091796875
8/6/19,1465.25,1424.345703125
8/7/19,1506.05,1465.7578125
8/8/19,1495.75,1475.7650146484375
8/9/19,1497.7,1477.9559326171875
8/12/19,1504.7,1498.515869140625
8/13/19,1498.4,1495.1224365234375
8/14/19,1513.25,1497.7406005859375
8/15/19,1515.65,1502.569091796875
8/16/19,1515.25,1501.529052734375
8/19/19,1496.6,1511.887451171875
8/20/19,1504.55,1512.9713134765625
8/21/19,1503.25,1511.1861572265625
8/22/19,1502.05,1498.382080078125
8/23/19,1503.8,1503.2236328125
8/27/19,1532.95,1503.3236083984375
8/28/19,1537.15,1506.8671875
8/29/19,1540.2,1514.4818115234375
8/30/19,1528.4,1531.760986328125
9/2/19,1525.95,1537.31884765625
9/3/19,1537.85,1546.38916015625
9/4/19,1546.1,1529.054443359375
9/5/19,1529.1,1526.0389404296875
9/6/19,1523.7,1533.3095703125
9/9/19,1509.2,1533.7022705078125
9/10/19,1498.25,1511.8221435546875
9/11/19,1490.65,1517.9410400390625
9/12/19,1515.2,1505.6907958984375
9/13/19,1503.1,1494.1181640625
9/16/19,1497.2,1487.775634765625
9/17/19,1502.1,1509.57666015625
9/18/19,1503.5,1500.4576416015625
9/19/19,1500.7,1496.894287109375
9/20/19,1501.9,1502.2196044921875
9/23/19,1522.1,1499.6295166015625
9/24/19,1520.65,1504.5472412109375
9/25/19,1528.75,1507.7373046875
9/26/19,1506.4,1517.828125
9/27/19,1489.9,1508.4468994140625
9/30/19,1485.3,1511.76513671875
10/1/19,1473.45,1497.1485595703125
10/2/19,1492.6,1489.8846435546875
10/3/19,1517.1,1475.2060546875
10/4/19,1499.15,1476.2513427734375
10/7/19,1501.25,1499.673095703125
10/8/19,1505.85,1507.5609130859375
10/9/19,1507.25,1499.2061767578125
10/10/19,1494.8,1494.990234375
10/11/19,1479.15,1501.075927734375
10/14/19,1490.6,1500.835205078125
10/15/19,1487.8,1489.824951171875
10/16/19,1485.1,1478.945068359375
10/17/19,1492.65,1485.815185546875
10/18/19,1490.0,1486.623291015625
10/21/19,1491.65,1486.6197509765625
10/22/19,1485.35,1489.732666015625
10/23/19,1494.45,1488.24169921875
10/24/19,1496.55,1489.123779296875
10/25/19,1513.45,1486.3995361328125
10/28/19,1492.4,1490.8314208984375
10/29/19,1486.75,1495.103515625
10/30/19,1492.1,1513.196044921875
10/31/19,1510.95,1490.92919921875
11/1/19,1508.8,1489.486572265625
11/4/19,1509.45,1495.888671875
11/5/19,1488.95,1509.0311279296875
11/6/19,1486.05,1499.65869140625
11/7/19,1484.25,1493.4144287109375
11/8/19,1464.15,1472.0311279296875
11/11/19,1458.7,1473.3896484375
11/12/19,1452.05,1476.5924072265625
11/13/19,1462.9,1459.19091796875
11/14/19,1466.65,1455.2703857421875
11/15/19,1466.9,1456.4180908203125
11/18/19,1467.65,1465.672119140625
11/19/19,1468.45,1468.2933349609375
11/20/19,1471.7,1466.6949462890625
11/21/19,1467.05,1466.57568359375
11/22/19,1464.45,1465.978515625
11/25/19,1458.4,1466.599853515625
11/26/19,1454.65,1461.3927001953125
11/27/19,1454.35,1460.020263671875
11/28/19,1454.65,1457.1605224609375
11/29/19,1460.15,1454.0518798828125
12/2/19,1461.15,1457.044189453125
12/3/19,1477.3,1458.335693359375
12/4/19,1475.1,1464.4041748046875
12/5/19,1475.95,1463.7244873046875
12/6/19,1459.65,1476.29345703125
12/9/19,1461.7,1471.24755859375
12/10/19,1464.95,1473.00048828125
12/11/19,1466.8,1460.23779296875
12/12/19,1467.8,1464.111572265625
12/13/19,1466.6,1466.4268798828125
12/16/19,1477.9,1465.345458984375
12/17/19,1475.8,1465.6624755859375
12/18/19,1474.05,1468.990234375
12/19/19,1476.7,1474.3204345703125
12/20/19,1479.0,1475.013427734375
12/23/19,1482.1,1475.15966796875
12/27/19,1511.5,1482.7701416015625
12/30/19,1514.75,1489.316162109375
1/2/20,1527.1,1500.2470703125
1/3/20,1548.75,1536.6978759765625
1/6/20,1573.1,1527.910400390625
1/7/20,1567.85,1545.8487548828125
1/8/20,1571.95,1555.619140625
1/9/20,1550.75,1572.450927734375
1/10/20,1553.6,1563.6573486328125
1/13/20,1549.9,1562.7908935546875
1/14/20,1545.1,1548.7572021484375
1/15/20,1549.0,1555.34814453125
1/16/20,1554.55,1547.7191162109375
1/17/20,1557.6,1547.8057861328125
1/20/20,1560.15,1551.337646484375
1/21/20,1551.3,1553.9283447265625
1/22/20,1556.9,1559.2255859375
1/23/20,1562.9,1555.5030517578125
1/24/20,1564.3,1554.0582275390625
1/27/20,1580.1,1561.516357421875
1/28/20,1574.0,1565.08984375
1/29/20,1573.45,1568.659912109375
1/30/20,1578.25,1571.5025634765625
1/31/20,1584.2,1574.1285400390625
2/3/20,1574.75,1570.0797119140625
2/4/20,1558.35,1571.7620849609375
2/5/20,1553.3,1578.9244384765625
2/6/20,1563.3,1569.0859375
2/7/20,1572.65,1556.1422119140625
2/10/20,1573.2,1557.277587890625
2/11/20,1570.5,1565.8387451171875
2/12/20,1563.7,1571.17578125
2/13/20,1575.05,1571.1492919921875
2/14/20,1581.4,1567.3570556640625
2/17/20,1580.8,1568.6553955078125
2/18/20,1589.85,1584.5859375
2/19/20,1604.2,1592.197265625
2/20/20,1619.0,1593.2193603515625
2/21/20,1643.3,1610.9832763671875
2/24/20,1671.65,1618.914306640625
2/25/20,1650.3,1625.37109375
2/26/20,1634.9,1647.439208984375
2/27/20,1652.0,1663.388427734375
2/28/20,1609.85,1630.286865234375
3/2/20,1599.65,1627.4722900390625
3/3/20,1615.5,1650.0831298828125
3/4/20,1641.85,1606.198486328125
3/5/20,1659.6,1614.39013671875
3/6/20,1683.65,1637.80859375
3/9/20,1672.5,1651.02294921875
3/10/20,1655.7,1661.97216796875
3/11/20,1653.75,1656.8487548828125
3/12/20,1570.7,1628.6942138671875
3/13/20,1562.8,1602.835693359375
3/16/20,1487.7,1624.25390625
3/17/20,1536.2,1532.2310791015625
3/18/20,1498.2,1538.61865234375
3/19/20,1474.25,1490.2723388671875
3/20/20,1494.4,1541.0740966796875
3/23/20,1525.4,1495.0677490234375
3/24/20,1605.75,1486.2373046875
3/25/20,1605.45,1536.4273681640625
3/26/20,1634.8,1563.55126953125
3/27/20,1617.3,1611.53955078125
3/30/20,1618.3,1605.029052734375
3/31/20,1608.95,1626.594482421875
4/1/20,1576.55,1611.5635986328125
4/2/20,1616.8,1618.7532958984375
4/3/20,1613.1,1590.142822265625
4/6/20,1648.3,1589.9176025390625
4/7/20,1649.25,1629.81591796875
4/8/20,1647.8,1628.387451171875
4/9/20,1680.65,1660.634765625
4/14/20,1741.9,1651.8946533203125
4/15/20,1718.65,1661.92724609375
4/16/20,1729.5,1688.8035888671875
4/17/20,1692.55,1742.6356201171875
4/20/20,1686.2,1704.043701171875
4/21/20,1682.05,1728.7081298828125
4/22/20,1710.55,1690.3294677734375
4/23/20,1736.25,1678.8568115234375
4/24/20,1715.9,1683.849853515625
4/27/20,1714.95,1712.746826171875
4/28/20,1691.55,1734.7591552734375
4/29/20,1703.35,1707.2095947265625
4/30/20,1702.75,1708.8897705078125
5/1/20,1686.25,1690.4183349609375
5/4/20,1709.1,1701.5264892578125
5/5/20,1699.55,1701.67041015625
5/6/20,1691.5,1684.260498046875
5/7/20,1704.05,1701.464599609375
5/11/20,1702.75,1697.40087890625
5/12/20,1702.4,1694.4825439453125
5/13/20,1708.4,1706.264404296875
5/14/20,1731.6,1706.0679931640625
5/15/20,1735.35,1709.3978271484375
5/18/20,1734.7,1721.130615234375
5/19/20,1737.95,1736.9681396484375
5/20/20,1748.3,1731.012451171875
5/21/20,1724.9,1732.0062255859375
5/22/20,1733.55,1735.2547607421875
5/26/20,1720.25,1734.3922119140625
5/27/20,1694.6,1719.5106201171875
5/28/20,1717.35,1732.611328125
5/29/20,1728.7,1718.5821533203125
6/1/20,1730.6,1700.946044921875
6/2/20,1742.15,1716.2960205078125
6/3/20,1705.35,1718.3555908203125
6/4/20,1700.05,1718.0313720703125
6/5/20,1683.45,1727.255615234375
6/8/20,1690.35,1698.78564453125
6/9/20,1713.5,1693.973388671875
6/10/20,1722.05,1688.362548828125
6/11/20,1738.25,1707.416015625
6/12/20,1733.5,1715.3541259765625
6/15/20,1710.45,1722.7259521484375
6/16/20,1719.85,1737.6502685546875
6/17/20,1724.35,1728.169677734375
6/18/20,1719.5,1712.4501953125
6/19/20,1734.75,1731.34375
6/22/20,1761.85,1725.2064208984375
6/23/20,1768.9,1732.4388427734375
6/24/20,1766.05,1748.7056884765625
6/25/20,1756.55,1762.4586181640625
6/26/20,1747.6,1769.61083984375
6/29/20,1771.6,1768.1839599609375
6/30/20,1768.1,1753.130126953125
7/1/20,1771.05,1755.1263427734375
7/2/20,1777.45,1769.7742919921875
7/3/20,1772.9,1768.679931640625
7/6/20,1787.9,1774.1376953125
7/7/20,1789.55,1777.4677734375
7/8/20,1811.1,1781.425537109375
7/9/20,1812.1,1792.9844970703125
7/10/20,1803.1,1794.0780029296875
7/13/20,1807.5,1807.6544189453125
7/14/20,1801.9,1810.4276123046875
7/15/20,1804.6,1802.8656005859375
7/16/20,1807.7,1806.8880615234375
7/17/20,1807.35,1802.381103515625
7/20/20,1815.65,1809.9483642578125
7/21/20,1842.55,1814.875
7/22/20,1852.4,1819.430419921875
7/23/20,1878.3,1839.700439453125
7/24/20,1902.1,1872.38623046875
7/27/20,1936.65,1879.8065185546875
7/28/20,1940.9,1908.100341796875
7/29/20,1950.9,1930.7255859375
7/30/20,1957.65,1950.783935546875
7/31/20,1964.9,1947.558349609375
8/3/20,1958.55,1957.146728515625
8/4/20,1977.9,1966.970947265625
8/5/20,2048.15,1970.9674072265625
8/6/20,2067.15,1967.5426025390625
8/7/20,2031.15,1999.49365234375
8/10/20,2044.5,2035.48046875
8/11/20,1939.65,2027.997314453125
8/12/20,1931.9,1996.099365234375
8/13/20,1944.25,2009.7822265625
8/14/20,1944.75,1938.4761962890625
8/17/20,1972.85,1941.8682861328125
8/18/20,2008.75,1944.7630615234375
8/19/20,1981.0,1943.302001953125
8/20/20,1927.15,1964.019775390625
8/21/20,1924.35,1999.202880859375
8/24/20,1943.95,1948.7236328125
8/25/20,1911.15,1919.7322998046875
8/26/20,1932.95,1923.0294189453125
8/27/20,1923.85,1924.0533447265625
8/28/20,1957.35,1915.0775146484375
9/1/20,1972.35,1925.83984375
9/2/20,1947.05,1924.24560546875
9/3/20,1940.45,1957.5599365234375
9/4/20,1926.3,1960.94677734375
9/7/20,1928.45,1930.2579345703125
9/8/20,1910.95,1941.0235595703125
9/9/20,1947.2,1922.001220703125
9/10/20,1966.25,1918.668701171875
9/11/20,1947.4,1913.0352783203125
9/14/20,1958.7,1950.2340087890625
9/15/20,1949.35,1959.4375
9/16/20,1961.8,1945.4644775390625
9/17/20,1936.25,1958.820556640625
9/18/20,1950.85,1942.0760498046875
9/21/20,1909.35,1948.5421142578125
9/22/20,1906.0,1919.09716796875
9/23/20,1873.4,1926.1796875
9/24/20,1861.75,1882.3206787109375
9/25/20,1859.7,1892.894775390625
9/28/20,1864.3,1867.06396484375
9/29/20,1883.95,1860.5120849609375
9/30/20,1886.9,1866.776611328125
10/1/20,1902.0,1876.7623291015625
10/2/20,1903.05,1895.927001953125
10/5/20,1909.6,1896.4490966796875
10/6/20,1913.4,1897.272216796875
10/7/20,1884.5,1897.2452392578125
10/8/20,1887.45,1912.4334716796875
10/9/20,1923.25,1913.0950927734375
10/12/20,1925.5,1884.0877685546875
10/13/20,1891.3,1890.59228515625
10/14/20,1910.05,1922.0078125
10/15/20,1891.9,1922.1256103515625
10/16/20,1905.05,1894.8790283203125
10/19/20,1905.6,1905.75244140625
10/20/20,1898.4,1893.160888671875
10/21/20,1924.15,1898.0404052734375
10/22/20,1900.95,1901.1142578125
10/23/20,1903.65,1902.9771728515625
10/26/20,1898.45,1922.5670166015625
10/27/20,1905.7,1888.764404296875
10/28/20,1869.95,1892.5211181640625
10/29/20,1870.3,1892.18896484375
10/30/20,1881.85,1901.9410400390625
11/2/20,1889.9,1868.72314453125
11/3/20,1908.3,1877.8035888671875
11/4/20,1900.15,1892.89404296875
11/5/20,1938.45,1901.0877685546875
11/6/20,1940.8,1891.953369140625
11/9/20,1867.3,1898.0694580078125
11/10/20,1878.7,1925.0780029296875
11/11/20,1860.95,1913.9820556640625
11/12/20,1874.85,1868.19873046875
11/13/20,1890.9,1866.9627685546875
11/16/20,1885.6,1864.0133056640625
11/17/20,1889.05,1878.6771240234375
11/18/20,1876.1,1887.31982421875
11/19/20,1857.35,1882.1348876953125
11/20/20,1875.7,1877.896728515625
11/23/20,1840.2,1847.3341064453125
11/24/20,1799.6,1840.563232421875
11/25/20,1810.2,1857.4803466796875
11/26/20,1807.4,1811.51611328125
11/27/20,1779.3,1781.5169677734375
11/30/20,1762.55,1811.1295166015625
12/1/20,1810.75,1817.9736328125
12/2/20,1822.6,1772.408203125
12/3/20,1832.35,1783.35498046875
12/4/20,1843.0,1834.5364990234375
12/7/20,1859.95,1839.4127197265625
12/8/20,1868.15,1836.402587890625
12/9/20,1841.75,1845.9188232421875
12/10/20,1844.35,1859.5633544921875
12/11/20,1842.0,1857.4471435546875
12/14/20,1831.15,1839.203369140625
12/15/20,1850.65,1839.9622802734375
12/16/20,1851.95,1836.936767578125
12/17/20,1890.75,1837.083251953125
12/18/20,1879.75,1855.818603515625
12/21/20,1880.0,1856.0606689453125
12/22/20,1877.1,1882.816650390625
12/23/20,1875.0,1876.4537353515625
12/29/20,1874.3,1880.940185546875
12/30/20,1887.6,1880.06396484375
1/4/21,1943.2,1879.698486328125
1/5/21,1940.35,1882.5916748046875
1/6/21,1931.95,1902.4273681640625
1/7/21,1920.1,1935.3140869140625
1/8/21,1862.9,1905.544921875
1/11/21,1847.25,1898.802978515625
1/12/21,1841.25,1891.3907470703125
1/13/21,1858.85,1848.1534423828125
1/14/21,1841.75,1843.830810546875
1/15/21,1839.0,1840.3953857421875
1/18/21,1833.05,1857.7615966796875
1/19/21,1834.7,1841.73583984375
1/20/21,1856.6,1836.76220703125
1/21/21,1862.1,1831.867431640625
1/22/21,1852.7,1841.348388671875
1/25/21,1856.85,1855.7276611328125
1/26/21,1856.6,1858.6298828125
1/27/21,1843.0,1851.0478515625
1/28/21,1853.7,1861.767333984375
1/29/21,1863.8,1850.6695556640625
2/1/21,1862.95,1843.255615234375
2/2/21,1833.1,1848.3062744140625
2/3/21,1835.45,1843.707275390625
2/4/21,1785.9,1846.1275634765625
2/5/21,1802.95,1824.37158203125
2/8/21,1835.25,1841.21630859375
2/9/21,1839.6,1786.6666259765625
2/10/21,1842.65,1823.3670654296875
2/11/21,1840.1,1834.5682373046875
2/12/21,1816.35,1831.201904296875
2/15/21,1817.3,1829.4281005859375
2/16/21,1794.25,1818.5672607421875
2/17/21,1780.7,1796.7130126953125
2/18/21,1773.15,1807.1146240234375
2/19/21,1786.2,1790.305908203125
2/22/21,1807.45,1775.7216796875
2/23/21,1799.65,1774.874755859375
2/24/21,1788.0,1788.0325927734375
2/25/21,1779.65,1791.2188720703125
2/26/21,1742.85,1773.1591796875
3/1/21,1734.15,1763.841064453125
3/2/21,1723.85,1752.547607421875
3/3/21,1711.4,1722.7232666015625
3/4/21,1712.1,1717.975830078125
3/5/21,1696.25,1709.6138916015625
3/8/21,1687.05,1710.4356689453125
3/9/21,1716.9,1716.5980224609375
3/10/21,1716.2,1691.03759765625
3/11/21,1724.25,1693.24462890625
3/12/21,1704.8,1705.251708984375
3/15/21,1723.65,1713.1602783203125
3/16/21,1735.0,1713.7598876953125
3/17/21,1729.65,1707.18359375
3/18/21,1725.9,1728.6395263671875
3/19/21,1735.2,1728.309814453125
3/22/21,1736.15,1728.3150634765625
3/23/21,1726.2,1725.504150390625
3/24/21,1730.5,1735.0906982421875
3/25/21,1737.3,1735.9178466796875
3/26/21,1731.8,1719.636962890625
3/29/21,1705.95,1714.7496337890625
3/30/21,1683.95,1720.8548583984375
3/31/21,1691.05,1725.7008056640625
4/1/21,1726.05,1709.0096435546875
4/6/21,1744.65,1690.9351806640625
4/7/21,1738.05,1712.9573974609375
4/8/21,1755.5,1735.3875732421875
4/9/21,1741.2,1741.1571044921875
4/12/21,1732.85,1737.006103515625
4/13/21,1747.95,1756.414306640625
4/14/21,1735.55,1739.041259765625
4/15/21,1757.2,1734.815185546875
4/16/21,1774.45,1744.58447265625
4/19/21,1774.5,1746.4498291015625
4/20/21,1777.85,1772.664306640625
4/21/21,1798.2,1776.4993896484375
4/22/21,1787.75,1772.0142822265625
4/23/21,1781.8,1777.275390625
4/26/21,1773.35,1797.9315185546875
4/27/21,1784.15,1782.2392578125
4/28/21,1772.2,1778.199462890625
4/29/21,1762.65,1771.162109375
4/30/21,1767.65,1791.4609375
5/4/21,1797.75,1766.0284423828125
5/5/21,1782.25,1765.1805419921875
5/6/21,1813.15,1779.7742919921875
5/7/21,1836.55,1797.0831298828125
5/10/21,1840.45,1795.2613525390625
5/11/21,1829.1,1827.8680419921875
5/12/21,1830.7,1836.463134765625
5/13/21,1821.8,1839.7774658203125
5/14/21,1838.1,1826.168212890625
5/17/21,1853.7,1828.6903076171875
5/18/21,1866.75,1833.7852783203125
5/19/21,1888.45,1853.3953857421875
5/20/21,1878.3,1861.97216796875
5/21/21,1875.9,1875.072021484375
5/24/21,1880.15,1874.8780517578125
5/25/21,1887.0,1877.472900390625
5/26/21,1899.75,1877.2105712890625
5/27/21,1891.45,1885.75927734375
5/28/21,1899.95,1891.28955078125
6/1/21,1899.35,1893.8533935546875
6/2/21,1902.75,1885.1639404296875
6/3/21,1866.55,1895.3359375
6/4/21,1890.6,1896.079345703125
6/7/21,1888.4,1900.94140625
6/8/21,1893.15,1868.83544921875
6/9/21,1894.6,1889.854248046875
6/10/21,1888.65,1886.7056884765625
6/11/21,1881.05,1884.8642578125
6/14/21,1865.6,1884.167724609375
6/15/21,1865.1,1877.8310546875
6/16/21,1860.75,1846.0091552734375
6/17/21,1778.7,1824.9830322265625
6/18/21,1773.1,1834.0936279296875
6/21/21,1775.05,1822.6595458984375
6/22/21,1775.05,1775.351806640625
6/23/21,1791.6,1770.877685546875
6/24/21,1784.85,1774.6534423828125
6/25/21,1786.65,1773.697265625
6/28/21,1780.3,1786.7916259765625
6/29/21,1755.45,1775.51416015625
6/30/21,1763.15,1783.3392333984375
7/1/21,1781.5,1780.4366455078125
7/2/21,1786.15,1758.2852783203125
7/5/21,1791.35,1778.1949462890625
7/6/21,1809.85,1792.419921875
7/7/21,1804.65,1792.8331298828125
7/8/21,1807.7,1797.184326171875
7/9/21,1806.0,1809.8948974609375
7/12/21,1792.4,1801.710205078125
7/13/21,1813.85,1800.813232421875
7/14/21,1823.2,1799.22119140625
7/15/21,1823.75,1800.6246337890625
7/16/21,1824.3,1817.6851806640625
7/19/21,1814.9,1821.7891845703125
7/20/21,1823.05,1819.169677734375
7/21/21,1802.15,1817.75048828125
7/22/21,1799.45,1810.6005859375
7/23/21,1799.6,1817.8612060546875
7/26/21,1800.2,1799.899658203125
7/27/21,1800.35,1798.4364013671875
7/28/21,1796.6,1798.6826171875
7/29/21,1829.3,1796.5242919921875
7/30/21,1825.75,1793.4620361328125
8/2/21,1811.45,1794.792724609375
8/3/21,1812.65,1816.0260009765625
8/4/21,1829.1,1822.023681640625
8/5/21,1800.75,1795.752685546875
8/6/21,1762.9,1788.1177978515625
8/9/21,1738.85,1792.591552734375
8/10/21,1723.35,1773.6240234375
8/11/21,1743.6,1745.8311767578125
8/12/21,1747.4,1736.7115478515625
8/13/21,1773.85,1733.0582275390625
8/16/21,1786.35,1765.0302734375
8/17/21,1789.45,1761.512451171875
8/18/21,1783.45,1782.821533203125
8/19/21,1782.05,1786.5225830078125
8/20/21,1779.05,1788.5006103515625
8/23/21,1802.0,1781.329345703125
8/24/21,1808.45,1777.140625
8/25/21,1788.7,1779.3896484375
8/26/21,1786.6,1800.5972900390625
8/27/21,1798.5,1819.0350341796875
8/31/21,1814.85,1786.4595947265625
9/1/21,1811.8,1793.69091796875
9/2/21,1812.55,1808.7698974609375
9/3/21,1823.7,1813.24365234375
9/6/21,1821.6,1808.457275390625
9/7/21,1802.15,1804.973388671875
9/8/21,1786.0,1814.549560546875
9/9/21,1788.25,0.0
9/10/21,1794.6,0.0
