Date;USD;Increase
11/22/19;1464.45;-0.001775411
11/25/19;1458.4;-0.004148382
11/26/19;1454.65;-0.00257794
11/27/19;1454.35;-0.000206278
11/28/19;1454.65;0.000206235
11/29/19;1460.15;0.003766736
12/2/19;1461.15;0.000684392
12/3/19;1477.3;0.010932106
12/4/19;1475.1;-0.001491424
12/5/19;1475.95;0.0005759
12/6/19;1459.65;-0.011167061
12/9/19;1461.7;0.001402477
12/10/19;1464.95;0.002218506
12/11/19;1466.8;0.001261249
12/12/19;1467.8;0.000681292
12/13/19;1466.6;-0.000818219
12/16/19;1477.9;0.007645984
12/17/19;1475.8;-0.001422957
12/18/19;1474.05;-0.001187205
12/19/19;1476.7;0.001794542
12/20/19;1479;0.001555105
12/23/19;1482.1;0.002091627
12/27/19;1511.5;0.019450877
12/30/19;1514.75;0.002145569
1/2/20;1527.1;0.008087224
1/3/20;1548.75;0.013979015
1/6/20;1573.1;0.015478991
1/7/20;1567.85;-0.003348535
1/8/20;1571.95;0.002608225
1/9/20;1550.75;-0.013670804
1/10/20;1553.6;0.001834449
1/13/20;1549.9;-0.002387251
1/14/20;1545.1;-0.003106595
1/15/20;1549;0.002517753
1/16/20;1554.55;0.003570165
1/17/20;1557.6;0.001958141
1/20/20;1560.15;0.001634458
1/21/20;1551.3;-0.005704893
1/22/20;1556.9;0.003596891
1/23/20;1562.9;0.003839017
1/24/20;1564.3;0.000894969
1/27/20;1580.1;0.009999367
1/28/20;1574;-0.003875476
1/29/20;1573.45;-0.00034955
1/30/20;1578.25;0.003041343
1/31/20;1584.2;0.003755839
2/3/20;1574.75;-0.006000953
2/4/20;1558.35;-0.010523952
2/5/20;1553.3;-0.003251143
2/6/20;1563.3;0.006396725
2/7/20;1572.65;0.005945379
2/10/20;1573.2;0.000349606
2/11/20;1570.5;-0.001719198
2/12/20;1563.7;-0.00434866
2/13/20;1575.05;0.00720612
2/14/20;1581.4;0.004015429
2/17/20;1580.8;-0.000379555
2/18/20;1589.85;0.005692361
2/19/20;1604.2;0.008945269
2/20/20;1619;0.009141445
2/21/20;1643.3;0.014787318
2/24/20;1671.65;0.016959292
2/25/20;1650.3;-0.012937042
2/26/20;1634.9;-0.009419536
2/27/20;1652;0.01035109
2/28/20;1609.85;-0.026182564
3/2/20;1599.65;-0.006376395
3/3/20;1615.5;0.009811204
3/4/20;1641.85;0.016048969
3/5/20;1659.6;0.010695348
3/6/20;1683.65;0.014284442
3/9/20;1672.5;-0.006666667
3/10/20;1655.7;-0.010146766
3/11/20;1653.75;-0.001179138
3/12/20;1570.7;-0.052874515
3/13/20;1562.8;-0.005055029
3/16/20;1487.7;-0.050480608
3/17/20;1536.2;0.03157141
3/18/20;1498.2;-0.02536377
3/19/20;1474.25;-0.016245549
3/20/20;1494.4;0.013483672
3/23/20;1525.4;0.020322538
3/24/20;1605.75;0.050038923
3/25/20;1605.45;-0.000186863
3/26/20;1634.8;0.017953266
3/27/20;1617.3;-0.010820503
3/30/20;1618.3;0.000617932
3/31/20;1608.95;-0.005811243
4/1/20;1576.55;-0.020551204
4/2/20;1616.8;0.024894854
4/3/20;1613.1;-0.00229372
4/6/20;1648.3;0.021355336
4/7/20;1649.25;0.000576019
4/8/20;1647.8;-0.000879961
4/9/20;1680.65;0.019546009
4/14/20;1741.9;0.035162753
4/15/20;1718.65;-0.01352806
4/16/20;1729.5;0.006273489
4/17/20;1692.55;-0.021830965
4/20/20;1686.2;-0.003765864
4/21/20;1682.05;-0.002467227
4/22/20;1710.55;0.016661308
4/23/20;1736.25;0.014802016
4/24/20;1715.9;-0.011859665
4/27/20;1714.95;-0.000553952
4/28/20;1691.55;-0.013833466
4/29/20;1703.35;0.006927525
4/30/20;1702.75;-0.000352371
5/1/20;1686.25;-0.009785026
5/4/20;1709.1;0.01336961
5/5/20;1699.55;-0.005619134
5/6/20;1691.5;-0.00475909
5/7/20;1704.05;0.007364807
5/11/20;1702.75;-0.000763471
5/12/20;1702.4;-0.000205592
5/13/20;1708.4;0.003512058
5/14/20;1731.6;0.013398013
5/15/20;1735.35;0.002160947
5/18/20;1734.7;-0.000374705
5/19/20;1737.95;0.001870019
5/20/20;1748.3;0.005920037
5/21/20;1724.9;-0.013566004
5/22/20;1733.55;0.004989761
5/26/20;1720.25;-0.007731434
5/27/20;1694.6;-0.015136315
5/28/20;1717.35;0.013247154
5/29/20;1728.7;0.006565627
6/1/20;1730.6;0.001097885
6/2/20;1742.15;0.006629739
6/3/20;1705.35;-0.021579148
6/4/20;1700.05;-0.003117555
6/5/20;1683.45;-0.009860703
6/8/20;1690.35;0.004081995
6/9/20;1713.5;0.013510359
6/10/20;1722.05;0.004965013
6/11/20;1738.25;0.009319718
6/12/20;1733.5;-0.002740121
6/15/20;1710.45;-0.013475986
6/16/20;1719.85;0.005465593
6/17/20;1724.35;0.002609679
6/18/20;1719.5;-0.002820587
6/19/20;1734.75;0.008790892
6/22/20;1761.85;0.015381559
6/23/20;1768.9;0.003985528
6/24/20;1766.05;-0.001613771
6/25/20;1756.55;-0.005408329
6/26/20;1747.6;-0.005121309
6/29/20;1771.6;0.013547076
6/30/20;1768.1;-0.001979526
7/1/20;1771.05;0.001665679
7/2/20;1777.45;0.003600664
7/3/20;1772.9;-0.002566417
7/6/20;1787.9;0.008389731
7/7/20;1789.55;0.00092202
7/8/20;1811.1;0.011898846
7/9/20;1812.1;0.000551846
7/10/20;1803.1;-0.004991404
7/13/20;1807.5;0.002434302
7/14/20;1801.9;-0.003107831
7/15/20;1804.6;0.001496176
7/16/20;1807.7;0.001714886
7/17/20;1807.35;-0.000193654
7/20/20;1815.65;0.004571366
7/21/20;1842.55;0.014599332
7/22/20;1852.4;0.005317426
7/23/20;1878.3;0.013789065
7/24/20;1902.1;0.012512486
7/27/20;1936.65;0.017840085
7/28/20;1940.9;0.002189706
7/29/20;1950.9;0.005125839
7/30/20;1957.65;0.003448012
7/31/20;1964.9;0.003689755
8/3/20;1958.55;-0.003242194
8/4/20;1977.9;0.009783103
8/5/20;2048.15;0.034299246
8/6/20;2067.15;0.009191399
8/7/20;2031.15;-0.017723949
8/10/20;2044.5;0.006529714
8/11/20;1939.65;-0.054056144
8/12/20;1931.9;-0.004011595
8/13/20;1944.25;0.006352064
8/14/20;1944.75;0.000257102
8/17/20;1972.85;0.014243354
8/18/20;2008.75;0.017871811
8/19/20;1981;-0.014008077
8/20/20;1927.15;-0.027942817
8/21/20;1924.35;-0.001455037
8/24/20;1943.95;0.010082564
8/25/20;1911.15;-0.017162441
8/26/20;1932.95;0.011278098
8/27/20;1923.85;-0.004730099
8/28/20;1957.35;0.017114977
9/1/20;1972.35;0.007605141
9/2/20;1947.05;-0.012994017
9/3/20;1940.45;-0.003401273
9/4/20;1926.3;-0.007345689
9/7/20;1928.45;0.001114885
9/8/20;1910.95;-0.009157749
9/9/20;1947.2;0.018616475
9/10/20;1966.25;0.009688493
9/11/20;1947.4;-0.009679573
9/14/20;1958.7;0.005769133
9/15/20;1949.35;-0.004796471
9/16/20;1961.8;0.006346213
9/17/20;1936.25;-0.01319561
9/18/20;1950.85;0.007483917
9/21/20;1909.35;-0.021735145
9/22/20;1906;-0.001757608
9/23/20;1873.4;-0.017401516
9/24/20;1861.75;-0.006257553
9/25/20;1859.7;-0.001102328
9/28/20;1864.3;0.002467414
9/29/20;1883.95;0.010430213
9/30/20;1886.9;0.001563411
10/1/20;1902;0.007939012
10/2/20;1903.05;0.000551746
10/5/20;1909.6;0.003430038
10/6/20;1913.4;0.001985994
10/7/20;1884.5;-0.015335633
10/8/20;1887.45;0.001562955
10/9/20;1923.25;0.018614325
10/12/20;1925.5;0.001168528
10/13/20;1891.3;-0.0180828
10/14/20;1910.05;0.009816497
10/15/20;1891.9;-0.00959353
10/16/20;1905.05;0.006902706
10/19/20;1905.6;0.000288623
10/20/20;1898.4;-0.003792668
10/21/20;1924.15;0.013382533
10/22/20;1900.95;-0.012204424
10/23/20;1903.65;0.001418328
10/26/20;1898.45;-0.002739077
10/27/20;1905.7;0.003804376
10/28/20;1869.95;-0.019118158
10/29/20;1870.3;0.000187136
10/30/20;1881.85;0.006137577
11/2/20;1889.9;0.004259485
11/3/20;1908.3;0.00964209
11/4/20;1900.15;-0.004289135
11/5/20;1938.45;0.019758054
11/6/20;1940.8;0.001210841
11/9/20;1867.3;-0.039361645
11/10/20;1878.7;0.006068026
11/11/20;1860.95;-0.009538139
11/12/20;1874.85;0.007413926
11/13/20;1890.9;0.008488022
11/16/20;1885.6;-0.002810776
11/17/20;1889.05;0.001826315
11/18/20;1876.1;-0.006902617
11/19/20;1857.35;-0.010095028
11/20/20;1875.7;0.009783014
11/23/20;1840.2;-0.019291381
11/24/20;1799.6;-0.022560569
11/25/20;1810.2;0.005855707
11/26/20;1807.4;-0.001549187
11/27/20;1779.3;-0.015792727
11/30/20;1762.55;-0.009503277
12/1/20;1810.75;0.026618804
12/2/20;1822.6;0.006501701
12/3/20;1832.35;0.005321036
12/4/20;1843;0.005778622
12/7/20;1859.95;0.009113148
12/8/20;1868.15;0.004389369
12/9/20;1841.75;-0.014334193
12/10/20;1844.35;0.001409711
12/11/20;1842;-0.001275787
12/14/20;1831.15;-0.005925238
12/15/20;1850.65;0.010536838
12/16/20;1851.95;0.000701963
12/17/20;1890.75;0.020520957
12/18/20;1879.75;-0.005851842
12/21/20;1880;0.000132979
12/22/20;1877.1;-0.001544936
12/23/20;1875;-0.00112
12/29/20;1874.3;-0.000373473
12/30/20;1887.6;0.007045984
1/4/21;1943.2;0.028612598
1/5/21;1940.35;-0.001468807
1/6/21;1931.95;-0.004347939
1/7/21;1920.1;-0.006171554
1/8/21;1862.9;-0.030704815
1/11/21;1847.25;-0.008472053
1/12/21;1841.25;-0.003258656
1/13/21;1858.85;0.00946822
1/14/21;1841.75;-0.009284648
1/15/21;1839;-0.001495378
1/18/21;1833.05;-0.003245956
1/19/21;1834.7;0.00089933
1/20/21;1856.6;0.011795756
1/21/21;1862.1;0.002953654
1/22/21;1852.7;-0.005073676
1/25/21;1856.85;0.002234968
1/26/21;1856.6;-0.000134655
1/27/21;1843;-0.007379273
1/28/21;1853.7;0.005772239
1/29/21;1863.8;0.005419036
2/1/21;1862.95;-0.000456266
2/2/21;1833.1;-0.016283891
2/3/21;1835.45;0.00128034
2/4/21;1785.9;-0.027745115
2/5/21;1802.95;0.009456724
2/8/21;1835.25;0.017599782
2/9/21;1839.6;0.002364644
2/10/21;1842.65;0.001655225
2/11/21;1840.1;-0.001385794
2/12/21;1816.35;-0.013075674
2/15/21;1817.3;0.000522754
2/16/21;1794.25;-0.012846593
2/17/21;1780.7;-0.007609367
2/18/21;1773.15;-0.004257959
2/19/21;1786.2;0.007306013
2/22/21;1807.45;0.011756895
2/23/21;1799.65;-0.004334176
2/24/21;1788;-0.00651566
2/25/21;1779.65;-0.004691934
2/26/21;1742.85;-0.021114841
3/1/21;1734.15;-0.005016867
3/2/21;1723.85;-0.005974998
3/3/21;1711.4;-0.007274746
3/4/21;1712.1;0.000408855
3/5/21;1696.25;-0.009344141
3/8/21;1687.05;-0.005453306
3/9/21;1716.9;0.017385986
3/10/21;1716.2;-0.000407878
3/11/21;1724.25;0.004668697
3/12/21;1704.8;-0.011408963
3/15/21;1723.65;0.010936095
3/16/21;1735;0.006541787
3/17/21;1729.65;-0.003093111
3/18/21;1725.9;-0.002172779
3/19/21;1735.2;0.005359613
3/22/21;1736.15;0.000547188
3/23/21;1726.2;-0.005764106
3/24/21;1730.5;0.002484831
3/25/21;1737.3;0.00391412
3/26/21;1731.8;-0.003175886
3/29/21;1705.95;-0.015152847
3/30/21;1683.95;-0.013064521
3/31/21;1691.05;0.004198575
4/1/21;1726.05;0.020277512
4/6/21;1744.65;0.010661164
4/7/21;1738.05;-0.003797359
4/8/21;1755.5;0.009940188
4/9/21;1741.2;-0.008212727
4/12/21;1732.85;-0.004818651
4/13/21;1747.95;0.008638691
4/14/21;1735.55;-0.007144709
4/15/21;1757.2;0.012320738
4/16/21;1774.45;0.009721322
4/19/21;1774.5;2.82E-05
4/20/21;1777.85;0.001884298
4/21/21;1798.2;0.011316872
4/22/21;1787.75;-0.005845336
4/23/21;1781.8;-0.00333932
4/26/21;1773.35;-0.004764993
4/27/21;1784.15;0.006053303
4/28/21;1772.2;-0.006743031
4/29/21;1762.65;-0.005417979
4/30/21;1767.65;0.002828614
5/4/21;1797.75;0.016743151
5/5/21;1782.25;-0.008696872
5/6/21;1813.15;0.017042164
5/7/21;1836.55;0.012741281
5/10/21;1840.45;0.002119047
5/11/21;1829.1;-0.006205238
5/12/21;1830.7;0.000873983
5/13/21;1821.8;-0.004885278
5/14/21;1838.1;0.008867853
5/17/21;1853.7;0.008415601
5/18/21;1866.75;0.006990759
5/19/21;1888.45;0.011490905
5/20/21;1878.3;-0.005403823
5/21/21;1875.9;-0.001279386
5/24/21;1880.15;0.002260458
5/25/21;1887;0.003630101
5/26/21;1899.75;0.006711409
5/27/21;1891.45;-0.004388168
5/28/21;1899.95;0.004473802
6/1/21;1899.35;-0.000315898
6/2/21;1902.75;0.001786887
6/3/21;1866.55;-0.019394069
6/4/21;1890.6;0.012720829
6/7/21;1888.4;-0.001165007
6/8/21;1893.15;0.002509046
6/9/21;1894.6;0.000765333
6/10/21;1888.65;-0.003150398
6/11/21;1881.05;-0.004040297
6/14/21;1865.6;-0.008281518
6/15/21;1865.1;-0.000268082
6/16/21;1860.75;-0.002337767
6/17/21;1778.7;-0.046129195
6/18/21;1773.1;-0.00315831
6/21/21;1775.05;0.001098561
6/22/21;1775.05;0
6/23/21;1791.6;0.009237553
6/24/21;1784.85;-0.00378183
6/25/21;1786.65;0.001007472
6/28/21;1780.3;-0.003566815
6/29/21;1755.45;-0.014155914
6/30/21;1763.15;0.004367184
7/1/21;1781.5;0.010300309
7/2/21;1786.15;0.002603365
7/5/21;1791.35;0.002902839
7/6/21;1809.85;0.010221842
7/7/21;1804.65;-0.002881445
7/8/21;1807.7;0.001687227
7/9/21;1806;-0.000941307
7/12/21;1792.4;-0.007587592
7/13/21;1813.85;0.011825675
7/14/21;1823.2;0.005128346
7/15/21;1823.75;0.000301576
7/16/21;1824.3;0.000301486
7/19/21;1814.9;-0.005179349
7/20/21;1823.05;0.00447053
7/21/21;1802.15;-0.011597259
7/22/21;1799.45;-0.001500458
7/23/21;1799.6;8.34E-05
7/26/21;1800.2;0.000333296
7/27/21;1800.35;8.33E-05
7/28/21;1796.6;-0.002087276
7/29/21;1829.3;0.01787569
7/30/21;1825.75;-0.001944406
8/2/21;1811.45;-0.007894228
8/3/21;1812.65;0.000662014
8/4/21;1829.1;0.008993494
8/5/21;1800.75;-0.01574344
8/6/21;1762.9;-0.021470305
8/9/21;1738.85;-0.01383098
8/10/21;1723.35;-0.00899411
8/11/21;1743.6;0.011613902
8/12/21;1747.4;0.002174659
8/13/21;1773.85;0.014911069
8/16/21;1786.35;0.006997509
8/17/21;1789.45;0.001732376
8/18/21;1783.45;-0.003364266
8/19/21;1782.05;-0.000785612
8/20/21;1779.05;-0.001686293
8/23/21;1802;0.012735849
8/24/21;1808.45;0.00356659
8/25/21;1788.7;-0.011041539
8/26/21;1786.6;-0.001175417
8/27/21;1798.5;0.006616625
8/31/21;1814.85;0.009009009
9/1/21;1811.8;-0.001683409
9/2/21;1812.55;0.000413782
9/3/21;1823.7;0.006113944
9/6/21;1821.6;-0.001152833
9/7/21;1802.15;-0.010792664
9/8/21;1786;-0.009042553
9/9/21;1788.25;0.001258213
9/10/21;1794.6;0.003538393
